Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Open,Abhishek Panda,30-Aug-2023 06:38 PM,finance_448264.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,"Accountant,ME,EO,AEE PWD",Abhishek Panda,30-Aug-2023 04:46 PM,30-Aug-2023 05:00 PM,techsummary_448264.pdf (3164.24 KB),09-Oct-2023,"INR 867,467.8",45.0,Abhishek Panda,09-Oct-2023 05:04 PM,28w.pdf (252.00 KB),Contact value excluding GST,1,2216708,SUBASH CHANDRA PARIDA,24-Aug-2023 04:56 PM,Accepted-AOC,Lowest,09-Oct-2023 05:05 PM,1.0,2216708.0,SUBASH CHANDRA PARIDA,INR,"867,467.8",Laxman Mahanta,Internal,"AE,ME,EO",Abhishek Panda,09-Oct-2023 05:01 PM,finsummary_448264.pdf (403.13 KB),Municipal Bodies||Barbil Municipality,2023_ORULB_92229_28,4/2023-24,"Improvement of road from Anganwadi Centre to Jagannath Das house, Uttamsingh hutting, ward No.13",Technical,Open,Abhishek Panda,25-Aug-2023 05:43 PM,technical_448264.pdf,AOC,"Improvement of road from Anganwadi Centre to Jagannath Das house, Uttamsingh hutting, ward No.13","Improvement of road from Anganwadi Centre to Jagannath Das house, Uttamsingh hutting, ward No.13",Please refer Tender documents. ,NA ,"9,91,000",Civil Works - Roads,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality Office,No ,No,14-Aug-2023 10:00 AM,25-Aug-2023 11:00 AM,14-Aug-2023 10:00 AM,24-Aug-2023 05:00 PM,NA ,NA ,14-Aug-2023 10:00 AM,24-Aug-2023 05:00 PM,30-Aug-2023 05:00 PM,1,Fee/PreQual/Technical,.pdf,Tender Document as per Tender call Notice,1,ICICI BANK,Executive officer Barbil Municipality,Executive officer Barbil Municipality,"4,000",0.0,Nil,Nil,No,"9,910",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Barbil Municipality,4/2023-24,2023_ORULB_92229_28,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,2,2216593,UMESHCHANDRA MUNDA,24-Aug-2023 04:35 PM,Rejected-Finance,Second,09-Oct-2023 05:01 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
