Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Collector Keonjhar,Internal,DLO DSWO RTO CCSO,Basanta Kumar Panda,23-May-2023 02:36 PM,29-May-2023 11:00 AM,techsummary_434795.pdf (271.95 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Keonjhar,2023_OSCSC_88082_1,742.0,Selection and appointment of L-II Transport Contractor to lift the Food grains from RRC to FPS Points of Hatadihi Block,1.0,2127464.0,RANJAN KUMAR DAS,INR,49.05,Finance,Proceedings,Basanta Kumar Panda,04-Oct-2023 01:39 PM,finance_434795.pdf,BOQ Comparative Chart,1,2127441,JOGENDRA BEHERA,01-May-2023 01:32 PM,Rejected-Finance,Rejected,05-Oct-2023 12:51 PM,Technical,"Sir, Among three No of Bidders Two Bidders have been admitted one Bidder have not been Admitted",Basanta Kumar Panda,23-May-2023 01:19 PM,technical_434795.pdf,Collector,Internal,,Basanta Kumar Panda,05-Oct-2023 12:51 PM,finsummary_434795.pdf (164.22 KB),05-Oct-2023,"INR 8,711,959",730.0,Basanta Kumar Panda,18-Oct-2023 12:52 PM,AOCLII.pdf (478.00 KB),AOC,"4,35,598",No,fixed,,Nil,Nil,Selection and appointment of L-II Transport Contractor to lift the Food grains from RRC to FPS Points of Hatadihi Block,Selection and appointment of L-II Transport Contractor to lift the Food grains from RRC to FPS Points of Hatadihi Block,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,730.0,Keonjhar,758001.0,"Office Of the CCSO-cum-DM, OSCSC Ltd., Keonjhar ","Office Of the CCSO-cum-DM, OSCSC Ltd., Keonjhar ",20-Apr-2023 10:00 AM ,"Office of the ADM (Gen.), Keonjhar",No ,No,1.0,Fee/PreQual/Technical,.pdf,Selection and appointment of L-II Transport Contractor to lift the Food grains from RRC to FPS Point,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Keonjhar,742.0,2023_OSCSC_88082_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"5,900",0.0,Nil,Nil,No,18-Apr-2023 04:45 PM,02-May-2023 10:00 AM,18-Apr-2023 04:45 PM,01-May-2023 05:00 PM,18-Apr-2023 04:45 PM ,20-Apr-2023 09:00 AM ,18-Apr-2023 04:45 PM,01-May-2023 05:00 PM,29-May-2023 11:00 AM,"CCSO-cum-DM, OSCSC Ltd., Keonjhar","Office Of the CCSO-cum-DM, OSCSC Ltd., Keonjhar",AOC
,,,,,,,,,,,,,,,,,,,,,,2,2127464,RANJAN KUMAR DAS,01-May-2023 01:48 PM,Accepted-AOC,Awarded with AOC,18-Oct-2023 12:53 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Selection and appointment of L-II Transport Contractor to lift the Food grains from RRC to FPS Point,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2127092,Sri Bikram Nath,01-May-2023 02:52 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,23-May-2023 01:19 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
