Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"7,080",0.0,Nil,Nil,No,"EXECUTIVE OFFICER,NAC,ASKA","EXECUTIVE OFFICER,NAC,ASKA","17,476",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,CONSTRUCTION OF PAVER ROAD,CONSTRUCTION OF PAVER ROAD AT MPSAS STREET (NEAR AXIS BAK) WITH OMM GALI IN WARD NO. -12,Please refer tender documents ,NA ,"14,81,010",Civil Works - Roads,NA ,Tender,60.0,60.0,"NAC OFFICE,ASKA",761110.0,NA ,NA ,NA ,"NAC OFFICE,ASKA",No ,No,1,ICICI BANK,07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,NA ,NA ,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,Municipal Bodies||Aska NAC,ASKANAC/PAVERWORK/01/2023-24,2023_ORULB_93815_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Municipal Bodies||Aska NAC,2023_ORULB_93815_7,ASKANAC/PAVERWORK/01/2023-24,CONSTRUCTION OF PAVER ROAD,1.0,2264231.0,Sunil Kumar Nayak,INR,"1,399,555",Chairperson,Internal,"EO,JE,Accountant",Lokanath Bej,26-Sep-2023 05:23 PM,techsummary_458558.pdf (462.58 KB),10-Oct-2023,"INR 1,399,555",60.0,Lokanath Bej,10-Oct-2023 12:41 PM,Workorder7.pdf (863.00 KB),L1 bidder accepted,Chairperson,Internal,"Executive Officer, Accountant, JE",Lokanath Bej,10-Oct-2023 12:36 PM,finsummary_458558.pdf (462.58 KB),Finance,Admitted,Lokanath Bej,26-Sep-2023 05:22 PM,,BOQ Comparative Chart,1,2263006,Pabitra Mohan Bisoyi,21-Sep-2023 12:48 PM,Rejected-Finance,L2 Rejected,10-Oct-2023 12:36 PM,AOC
,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2264231,Sunil Kumar Nayak,21-Sep-2023 04:47 PM,Accepted-AOC,L1 bidder accepted,10-Oct-2023 12:42 PM,AOC
