Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2023_OSCSC_92345_1,2093 / DATE-09.08.23 Samakhunta Block,"Selection and appointment of Level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC, Baripada to Samakhunta Block Unit (Block/ULB) Retail Centres(FPS).","ADM, MAYURBHANJ",External,"DWO, MAYURBHANJ, DLO, MAYURBHANJ, RTO, MAYURBHAJ, DSWO, MAYURBHANJ, CHIEF CSO, MAYURBHANJ",Krushna Chandra Sethi,28-Aug-2023 07:45 PM,29-Aug-2023 04:00 PM,techsummary_448191.pdf,16-Oct-2023,INR 37.33,570.0,Krushna Chandra Sethi,15-Oct-2023 07:58 PM,PROCEEDINGL2SAMAKHUNTABANGRIPOSI253521092023.pdf,RANJIT KUMAR MOHANTY IS HERE BY ALLOWED AS LEVEL-II TRANSPORT CONTRACTOR FOR SAMAKHUNTA BLOCK AT RS.37.33,"ADM, MAYURBHANJ",External,"RTO, MAYURBHANJ, DLO, MAYURBHANJ, DSWO, MAYURBHANJ, CCSO, MAYURBHANJ",Krushna Chandra Sethi,15-Oct-2023 07:27 PM,finsummary_448191.pdf,Technical,TECHNICAL BIDS ARE SUBMITTED TO DLTC FOR EVALUATION,Krushna Chandra Sethi,28-Aug-2023 07:35 PM,,Finance,BOQ are submitted to DLTC for evaluation.,Rabindra Kumar Barik,15-Oct-2023 09:12 AM,,AOC,14-Aug-2023 11:00 AM,25-Aug-2023 11:00 AM,14-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,14-Aug-2023 11:00 AM ,16-Aug-2023 01:00 PM ,14-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,29-Aug-2023 04:00 PM,"5,900",0.0,Nil,Nil,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2093 / DATE-09.08.23 Samakhunta Block,2023_OSCSC_92345_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"Dist Manager, OSCSC Ltd., Mayurbhanj, Baripada","O/o-Chief CSO-cum-DM, OSCSC Ltd., Mayurbhanj, Baripada",1.0,Fee/PreQual/Technical,.pdf,NIT,"Selection and appointment of Level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC, Baripada to Samakhunta Block Unit (Block/ULB) Retail Centres(FPS).","Selection and appointment of Level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) OSWC, Baripada to Samakhunta Block Unit Retail Centres(FPS).",Please refer tender document. ,NA ,"28,75,578",Handling and Transportation,NA ,Tender,45.0,570.0,Samakhunta Block,757049.0,"O/o-Chief CSO-cum-DM, OSCSC Ltd., Mayurbhanj, Bari ","O/o-Chief CSO-cum-DM, OSCSC Ltd., Mayurbhanj, Baripada ",16-Aug-2023 03:00 PM ,"Collectorate, Mayurbhanj, Baripada",No ,No,"1,43,800",No,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
