Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-13/2023-24 dtd.04.08.2023,2023_ORULB_91733_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of internal RCC drain in Lane-14 Nuasahi, Nayapalli in ward no 39","Construction of internal RCC drain in Lane-14 Nuasahi, Nayapalli in ward no 39",As per DTCN ,NA ,"7,56,100",Civil Works - Others,NA ,Tender,120.0,90.0,BMC area limited,751007.0,NA ,NA ,NA ,"SE, Drainage Chamber",No ,No,05-Aug-2023 10:30 AM,22-Aug-2023 11:00 AM,05-Aug-2023 10:30 AM,21-Aug-2023 05:00 PM,NA ,NA ,05-Aug-2023 10:30 AM,21-Aug-2023 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan Copy of all Documents,"4,000",0.0,Nil,Nil,No,"7,561",Yes,percentage,1.0%,Nil,Nil,"SE, Drainage Division,BMC","SE, Drainage Division,BMC",AOC,06-Oct-2023,"INR 829,744",90.0,Goutam Chandra Das,06-Oct-2023 03:28 PM,WO-304.23.pdf (329.00 KB),1,2206977,Akash Pradhan,19-Aug-2023 01:55 PM,Accepted-AOC,1st lowest,06-Oct-2023 03:28 PM,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,06-Oct-2023 02:58 PM,techsummary_446469.pdf (108.82 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,06-Oct-2023 03:09 PM,finsummary_446469.pdf (108.82 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_91733_10,BMC-EE-DD-13/2023-24 dtd.04.08.2023,"Construction of internal RCC drain in Lane-14 Nuasahi, Nayapalli in ward no 39",1.0,2206977.0,Akash Pradhan,INR,"829,744",Finance,3 bids opened successfully,Goutam Chandra Das,22-Aug-2023 01:43 PM,finance_446469.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,2,2209651,MANORANJAN BALABANTARAY,21-Aug-2023 04:38 PM,Rejected-Finance,other than 1st lowest,06-Oct-2023 03:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2209705,PRADYUMNA KUMAR SAHU,21-Aug-2023 04:57 PM,Rejected-Finance,other than 1st lowest,06-Oct-2023 03:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
