Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Open,Abhishek Panda,30-Aug-2023 06:35 PM,finance_448267.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,"Accountant,ME,EO,AEE PWD",Abhishek Panda,30-Aug-2023 04:45 PM,30-Aug-2023 05:00 PM,techsummary_448267.pdf (3164.24 KB),09-Oct-2023,"INR 962,044.36",45.0,Abhishek Panda,09-Oct-2023 03:19 PM,29w.pdf (259.00 KB),Contact value excluding GST,1,2214361,GOBINDA CHANDRA MALLICK,23-Aug-2023 05:51 PM,Rejected-Finance,second,09-Oct-2023 03:18 PM,1.0,2215435.0,PRADEEP NAIK,INR,"962,044.36",Laxman mahanta,Internal,"AE,ME,EO",Abhishek Panda,09-Oct-2023 03:18 PM,finsummary_448267.pdf (372.57 KB),Technical,Open,Abhishek Panda,25-Aug-2023 05:47 PM,technical_448267.pdf,Municipal Bodies||Barbil Municipality,2023_ORULB_92229_29,4/2023-24,"Improvement of road from Sanjay Karua house to Dharmu Karua house, Damu hutting, ward No.14",AOC,14-Aug-2023 10:00 AM,25-Aug-2023 11:00 AM,14-Aug-2023 10:00 AM,24-Aug-2023 05:00 PM,NA ,NA ,14-Aug-2023 10:00 AM,24-Aug-2023 05:00 PM,30-Aug-2023 05:00 PM,"9,920",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,Executive officer Barbil Municipality,Executive officer Barbil Municipality,1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,Tender Document as per Tender call Notice,Municipal Bodies||Barbil Municipality,4/2023-24,2023_ORULB_92229_29,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Improvement of road from Sanjay Karua house to Dharmu Karua house, Damu hutting, ward No.14","Improvement of road from Sanjay Karua house to Dharmu Karua house, Damu hutting, ward No.14",Please refer Tender documents. ,NA ,"9,92,000",Civil Works - Roads,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality Office,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,2,2215435,PRADEEP NAIK,24-Aug-2023 11:34 AM,Accepted-AOC,Lowest,09-Oct-2023 03:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
