Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Const. of Paver Road at Power house Pada, W.No.20.",Paver Road,Please refer Tender documents ,NA ,"16,84,000",Civil Works - Roads,NA ,Tender,90.0,45.0,Brajrajnagar Municipal Area,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,31-Aug-2023 11:00 AM,14-Sep-2023 11:00 AM,31-Aug-2023 11:00 AM,11-Sep-2023 05:00 PM,NA ,NA ,31-Aug-2023 11:00 AM,11-Sep-2023 05:00 PM,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,"6,000",0.0,Nil,Nil,No,"16,840",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, PAN, GST, Affidavit and other documents as per the relevant clauses of this DTCN",Municipal Bodies||Brajrajnagar Municipality,BRJNRM -02/2023-24,2023_ORULB_93506_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Municipal Bodies||Brajrajnagar Municipality,2023_ORULB_93506_6,BRJNRM -02/2023-24,"Const. of Paver Road at Power house Pada, W.No.20.",1.0,2242732.0,ARJUN KUMAR DHAL,INR,"1,341,491.57","Kumari Jagyanseni Oram, Administrator, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,06-Oct-2023 11:56 AM,techsummary_456408.pdf (487.97 KB),06-Oct-2023,"INR 1,684,000",45.0,Chandramani Swain,06-Oct-2023 12:00 PM,6.pdf (127.00 KB),"Kumari Jagyanseni Oram, Administrator, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,06-Oct-2023 11:59 AM,finsummary_456408.pdf (487.97 KB),Finance,ok,Chandramani Swain,16-Sep-2023 10:59 AM,finance_456408.pdf,BOQ Comparative Chart,1,2242732,ARJUN KUMAR DHAL,11-Sep-2023 08:39 AM,Accepted-AOC,Accepted,06-Oct-2023 12:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bills of Quantity,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2245545,PANCHANAN BHOI,10-Sep-2023 07:55 PM,Rejected-AOC,Rejected,06-Oct-2023 12:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2247213,PRADIP MUNDA,10-Sep-2023 02:50 PM,Rejected-AOC,Rejected,06-Oct-2023 12:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2248547,PRAMOD KUMAR PATEL,11-Sep-2023 01:55 PM,Rejected-AOC,Rejected,06-Oct-2023 12:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2247824,SOURAV TANTY,10-Sep-2023 10:21 PM,Rejected-AOC,Rejected,06-Oct-2023 12:02 PM,AOC
