Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
Finance,"Bids of all the four bidders PADAN CHARAN BEHERA, RANJIT KUMAR NAYAK, ASHUTOSH SWAIN and SANJAYA MOHANTY have been admitted.",Lagnajit Rout,02-Sep-2023 03:17 PM,finance_451492.pdf,BOQ Comparative Chart,BASANT BISWAL,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Lalitendu Nayak,25-Oct-2023 01:31 PM,finsummary_451492.pdf (740.31 KB),25-Oct-2023,"INR 1,938,000",60.0,Lalitendu Nayak,25-Oct-2023 01:33 PM,4.pdf (740.00 KB),Contract value includes GST.,1,2227281,ASHUTOSH SWAIN,31-Aug-2023 04:01 PM,Rejected-Finance,Quoted rate is third lowest,25-Oct-2023 01:31 PM,Municipal Bodies||Paradeep Municipality,2023_ORULB_92846_4,EO/PDPM/W_02/2023-24,Construction of Paver Block Road over existing Kutcha road from Anjum Begam house to Gopal Das house in ward no 03.,1.0,2226314.0,PADAN CHARAN BEHERA,INR,"1,938,000",BASANT BISWAL,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Lalitendu Nayak,25-Oct-2023 01:26 PM,techsummary_451492.pdf (740.31 KB),AOC,22-Aug-2023 05:00 PM,02-Sep-2023 11:00 AM,22-Aug-2023 05:00 PM,31-Aug-2023 05:00 PM,22-Aug-2023 05:00 PM ,31-Aug-2023 05:00 PM ,22-Aug-2023 05:00 PM,31-Aug-2023 05:00 PM,Municipal Bodies||Paradeep Municipality,EO/PDPM/W_02/2023-24,2023_ORULB_92846_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Paver Block Road over existing Kutcha road from Anjum Begam house to Gopal Das house in ward no 03.,Construction of Paver Block Road over existing Kutcha road from Anjum Begam house to Gopal Das house in ward no 03.,Please refer Tender documents. ,NA ,"16,91,441",Civil Works - Others,NA ,Tender,90.0,60.0,Paradeep Municipality,754142.0,NA ,NA ,NA ,Paradeep Municipality,No ,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"16,914",Yes,percentage,1.0%,Nil,Nil,"EO, Paradeep Municipality","EO, Paradeep Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Documents,AOC
,,,,,,,,,,,,,,,,,,,2,2226314,PADAN CHARAN BEHERA,31-Aug-2023 03:42 PM,Accepted-AOC,Awarded value includes GST,25-Oct-2023 01:34 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.xls,BoQ,AOC
,,,,,,,,,,,,,,,,,,,3,2227232,RANJIT KUMAR NAYAK,31-Aug-2023 03:59 PM,Rejected-Finance,Quoted rate is second lowest.,25-Oct-2023 01:31 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,2227417,SANJAYA MOHANTY,31-Aug-2023 04:56 PM,Rejected-Finance,"Quoted rate is highest among the four, hence L4",25-Oct-2023 01:31 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
