Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
03-Oct-2023,"INR 886,835",60.0,Pranabananda Sahu,03-Oct-2023 05:50 PM,WO0505.pdf (333.00 KB),Finance,The tender has been opened successfully,Kunal Motiram Chavan,16-Aug-2023 01:14 PM,,BOQ Comparative Chart,EO ME CP,Internal,,Pranabananda Sahu,03-Oct-2023 05:49 PM,finsummary_445806.pdf (331.14 KB),1,2197177,MANOJ KUMAR SETHI,14-Aug-2023 01:39 PM,Rejected-Finance,L2,03-Oct-2023 05:49 PM,1.0,2193297.0,MONALISHA ENTERPRISE,INR,"638,896.88",Municipal Bodies||Balasore Municipality,2023_ORULB_91404_5,BM_05_2023_24,Renovation of existing MCC at Chandmari padia In W. N. 23 under Balasore Municipality,EO ME CP,Internal,,Pranabananda Sahu,29-Sep-2023 02:08 PM,techsummary_445806.pdf (331.14 KB),AOC,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,EXECUTIVE OFFICER,Balasore Municipality,Renovation of existing MCC at Chandmari padia In W. N. 23 under Balasore Municipality,Renovation of existing MCC at Chandmari padia In W. N. 23 under Balasore Municipality,Please refer Tender documents. ,NA ,"7,51,555",Civil Works - Others,NA ,Tender,90.0,60.0,BALASORE MUNICIPALITY,756003.0,NA ,NA ,NA ,BALASORE MUNICIPALITY,No ,No,1.0,Modification,Date,,Municipal Bodies||Balasore Municipality,BM_05_2023_24,2023_ORULB_91404_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,516",Yes,percentage,1.0%,Nil,Nil,31-Jul-2023 11:00 AM,16-Aug-2023 11:00 AM,31-Jul-2023 11:00 AM,14-Aug-2023 05:00 PM,NA ,NA ,31-Jul-2023 11:00 AM,14-Aug-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,,,,2,2193297,MONALISHA ENTERPRISE,04-Aug-2023 05:59 PM,Accepted-AOC,WO,03-Oct-2023 05:51 PM,,,,,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,3,2193320,RAMANIKANTA CONSTRUCTION,04-Aug-2023 05:38 PM,Rejected-Finance,L1,03-Oct-2023 05:49 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
