S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Detail Tender Call notice, PAN ,GST, Civil and Electrical Contractors Licence, Labour Licence,Experi",E E L I Division Koraput,E E L I Division Koraput,25-Aug-2023 10:00 AM,07-Sep-2023 11:00 AM,25-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,NA ,NA ,25-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,"6,000",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,02/2023-24,2023_OLIC_92867_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Revival of Bhatipada L.I.Project under Baipariguda Block of Koraput District,Revival of Bhatipada L.I.Project under Baipariguda Block of Koraput District,Please refer Tender documents. ,NA ,"11,61,800",Civil Works - Lift Irrigation Schemes,NA ,Tender,270.0,90.0,Koraput,764020.0,NA ,NA ,NA ,L I Division Koraput,No ,No,"11,618",No,percentage,1.0%,Nil,Nil,AOC,1.0,2233074.0,M/S SHANTI POWER AND CONSTRUCTION,INR,"1,233,832",11-Oct-2023,"INR 1,233,832",90.0,JUGAL TAKRI,11-Oct-2023 06:43 PM,AOCsummary.pdf (40.00 KB),Accepted,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,2023_OLIC_92867_3,02/2023-24,Revival of Bhatipada L.I.Project under Baipariguda Block of Koraput District,Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,08-Oct-2023 05:18 PM,finsummary_451694.pdf (204.04 KB),Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,08-Oct-2023 04:50 PM,techsummary_451694.pdf (204.04 KB),1,2235998,ANUP KUMAR GANTAYAT,05-Sep-2023 02:23 AM,Rejected-AOC,Rejected,11-Oct-2023 06:44 PM,Finance,Five no bidders are participated successfully,JUGAL TAKRI,06-Oct-2023 12:28 PM,finance_451694.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2234997,CHANDAN NAYAK,04-Sep-2023 05:14 PM,Rejected-AOC,Rejected,11-Oct-2023 06:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2233074,M/S SHANTI POWER AND CONSTRUCTION,04-Sep-2023 08:38 PM,Accepted-AOC,Accepted,11-Oct-2023 06:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2237132,"SAI VAISHNAVI ENTERPRISES, PROP. RAJ KUMAR PATRA",05-Sep-2023 02:05 PM,Rejected-AOC,Rejected,11-Oct-2023 06:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2234784,SWITCHGEAR ENGINEERING AND MAINTENANCE PVT LTD,04-Sep-2023 03:51 PM,Rejected-AOC,Rejected,11-Oct-2023 06:44 PM,,,,,,,AOC
