S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2189003.0,Gouri Shankar sethi,INR,"222,528",Finance,3 Nos bidders participated,Girija Sankar Mallik,03-Aug-2023 04:32 PM,,BOQ Comparative Chart,"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson, Angul Municipality , Sri Girija Sankar Mallick, OAS, E.O.,Angul Municipality, Sri Harihar Naik, ATO, Angul, Sri Rabin Kumar DAS, AEE, Angul Municipality",Ghanashyam Tripathy,16-Oct-2023 01:49 PM,finsummary_444432.pdf (298.05 KB),Municipal Bodies||Angul Municipality,2023_ORULB_90827_10,EO/AGLM-07/2023-24,Peripherial development of AWC at Jabardastipada of Angul Municipality in ward No.20,"Akshya Kumar Samant, Chairperson",Internal,"Sri Akshya Kumar Samant,Chairperson, Angul Municipality , Sri Girija Sankar Mallick, OAS, E.O.,Angul Municipality, Sri Harihar Naik, ATO, Angul, Sri Rabin Kumar DAS, AEE, Angul Municipality",Ghanashyam Tripathy,16-Oct-2023 01:11 PM,techsummary_444432.pdf (298.05 KB),1,2189097,Ahalya Rout,29-Jul-2023 01:49 PM,Rejected-AOC,Unsuccessful,17-Oct-2023 12:45 PM,17-Oct-2023,"INR 222,528",180.0,Ghanashyam Tripathy,17-Oct-2023 12:44 PM,AOC.pdf (882.00 KB),Date of agreement 02.08.2023 date of completion 02.11.2024,AOC,"2,000",0.0,Nil,Nil,No,Peripherial development of AWC at Jabardastipada of Angul Municipality in ward No.20,Peripherial development of AWC at Jabardastipada of Angul Municipality in ward No.20,Please refer Tender documents. ,NA ,"2,41,564",Civil Works - Buildings,NA ,Tender,90.0,180.0,Angul,759122.0,NA ,NA ,NA ,"O/O Executive Officer, Angul Municipality",No ,No,Executive Officer,"O/O Executive Officer, Angul Municipality",19-Jul-2023 10:00 AM,31-Jul-2023 11:00 AM,19-Jul-2023 10:00 AM,29-Jul-2023 05:00 PM,NA ,NA ,19-Jul-2023 10:00 AM,29-Jul-2023 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD through online, RC, GST,PAN, Affidavit and other document as per DTCN","2,450",Yes,fixed,,Nil,Nil,Municipal Bodies||Angul Municipality,EO/AGLM-07/2023-24,2023_ORULB_90827_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2189192,BODHINATH JAGADISH CHANDRA,29-Jul-2023 01:36 PM,Rejected-AOC,Unsuccessful,17-Oct-2023 12:45 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of quantity in xls,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2189003,Gouri Shankar sethi,29-Jul-2023 01:13 PM,Accepted-AOC,Successful,17-Oct-2023 12:45 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
