Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Cover-II,Puspanjali Bangsingh,06-Nov-2025 01:56 PM,,BOQ Comparative Chart,Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Amit Prasan Kiro,22-Oct-2025 07:05 PM,25-Oct-2025 03:00 PM,techsummary_550852.pdf (960.12 KB),17-Dec-2025,"INR 31,509,627.62",360.0,Puspanjali Bangsingh,27-Feb-2026 07:56 PM,Dangadhar.pdf (1867.00 KB),Award of Contract.,1,3078851,Arupananda Dhal,14-Sep-2025 12:07 PM,Rejected-Finance,L3,07-Nov-2025 07:04 PM,1.0,3081203.0,BISHNU PRASAD SETHY,INR,"31,509,627.62",Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Puspanjali Bangsingh,07-Nov-2025 07:04 PM,finsummary_550852.pdf (870.60 KB),Technical,Total 10 Nos. bidder participated.,Puspanjali Bangsingh,16-Sep-2025 08:10 PM,technical_550852.pdf,CE RW I||RWCIRCLE-KEONJHAR,2025_CERWI_117507_1,NCB-14/RWCKJR/2025-26,Construction of H.L. bridge over Local Nallah on RD Road to Dangadhara road under SBY for the year 2024-25 in the District of Keonjhar.(Open Foundation),AOC,"3,70,658",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-KEONJHAR,NCB-14/RWCKJR/2025-26,2025_CERWI_117507_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, Registration Certificate, GSTIN, PAN, Affidavits etc.",02-Sep-2025 06:45 PM,16-Sep-2025 11:00 AM,02-Sep-2025 06:45 PM,15-Sep-2025 05:00 PM,02-Sep-2025 06:45 PM ,12-Sep-2025 05:00 PM ,02-Sep-2025 06:45 PM,15-Sep-2025 05:00 PM,25-Oct-2025 03:00 PM,"Chief Construction Engineer, R.W. Circle, Keonjhar","O/o C.C.E., R.W. Circle, Keonjhar",Construction of H.L. bridge over Local Nallah on RD Road to Dangadhara road under SBY for the year 2024-25 in the District of Keonjhar.(Open Foundation),Construction of H.L. bridge over Local Nallah on RD Road to Dangadhara road under SBY for the year 2024-25 in the District of Keonjhar.(Open Foundation),NA ,NA ,"3,70,65,790",Civil Works - Bridges,NA ,Tender,90.0,360.0,Keonjhar,758001.0,NA ,NA ,NA ,"O/o C.C.E., R.W. Circle, Keonjhar",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,2,3081203,BISHNU PRASAD SETHY,15-Sep-2025 02:35 PM,Accepted-AOC,L1,27-Feb-2026 07:57 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Profit Loss statement, List of similar nature of work, Work in hand and other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3081604,GAGAN BIHARI BHUYAN,15-Sep-2025 04:13 PM,Rejected-Finance,L3,07-Nov-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and all other documents required as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,3081318,GAJENDRA KUMAR SAHOO,15-Sep-2025 02:48 PM,Rejected-Finance,L1,07-Nov-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3081433,RANJAN KUMAR SWAIN,15-Sep-2025 02:49 PM,Rejected-Finance,L1,07-Nov-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,3080568,SAUMYA RANJAN BARIK,15-Sep-2025 11:46 AM,Rejected-Finance,L1,07-Nov-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,3077078,SAUMYA RANJAN SWAIN,14-Sep-2025 10:58 PM,Rejected-Finance,L2,07-Nov-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,3081664,SHIBASANKAR RAJ,15-Sep-2025 03:49 PM,Rejected-Finance,L1,07-Nov-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,3077898,SOMANATH JENA,13-Sep-2025 10:51 AM,Rejected-Technical,Insufficient machineries.,22-Oct-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,3081411,SUBHRANSU SEKHAR NAYAK,15-Sep-2025 02:39 PM,Rejected-Finance,L1,07-Nov-2025 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
