Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Comprehensive Electrical maintenance for wiring and Electrical Accessory at college of Nursing with Hostel and School of Nursing with Hostel Department MKCG, MC and H Berhampur","Comprehensive Electrical maintenance for wiring and Electrical Accessory at college of Nursing with Hostel and School of Nursing with Hostel Department MKCG, MC and H Berhampur",Please refer Tender documents. ,NA ,"7,72,154",Electrical Works,NA ,Tender,90.0,365.0,Berhampur,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.","7,800",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,10-Oct-2025 01:00 PM,17-Oct-2025 11:30 AM,10-Oct-2025 01:00 PM,16-Oct-2025 04:00 PM,10-Oct-2025 01:00 PM ,16-Oct-2025 04:00 PM ,10-Oct-2025 01:00 PM,16-Oct-2025 04:00 PM,1.0,Change in DTCN,Technical Bid,,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE RandB Divn No.I-BAM-15/2025-26,2025_EICCL_119149_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,13-Feb-2026 12:47 PM,finsummary_555289.pdf (612.51 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2025_EICCL_119149_8,SE RandB Divn No.I-BAM-15/2025-26,"Comprehensive Electrical maintenance for wiring and Electrical Accessory at college of Nursing with Hostel and School of Nursing with Hostel Department MKCG, MC and H Berhampur",1.0,3127925.0,M/s S.B. ENTERPRISES,INR,"656,408",Finance,"16Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,22-Oct-2025 11:43 AM,finance_555289.pdf,BOQ Comparative Chart,1,3130164,CHINMAYA KUMAR PRAHARAJ,15-Oct-2025 08:35 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,13-Feb-2026,"INR 656,408",365.0,Somanath Tripathy,13-Feb-2026 12:52 PM,775.pdf (613.00 KB),Contract Awarded to Sri/Smt S.B Enterprises,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,13-Feb-2026 12:43 PM,techsummary_555289.pdf (612.51 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3131117,Debabrata Panda,16-Oct-2025 03:36 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3130849,Instrument & Control,16-Oct-2025 01:42 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3131075,Jagannath Choudhury,16-Oct-2025 02:35 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3130916,JAGANNATH PATTNAIK,16-Oct-2025 12:58 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3130337,KANHU CHARAN MAHAPATRA,15-Oct-2025 10:41 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3130251,MAA TARATARINI ELECTRICALS,15-Oct-2025 09:54 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3128270,M/s BINAYAK AGENCY,14-Oct-2025 07:34 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3130328,M/s MARUTI ASSOCIATES,15-Oct-2025 10:30 PM,Rejected-AOC,Reject in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3127925,M/s S.B. ENTERPRISES,14-Oct-2025 05:33 PM,Accepted-AOC,Win in Lottery,13-Feb-2026 12:52 PM,,,,,,,,,,,,,,AOC
