Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"4,000",0.0,Nil,Nil,No,Superintending Engineer,"Superintending Engineer, M.I. Division, Jeypore",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN GSTIN, License, Affidavit and as per DTCN","8,400",Yes,fixed,,Nil,Nil,"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",MIDJEY02/2025-26,2025_CEMIB_115377_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,14-Jul-2025 10:00 AM,24-Jul-2025 11:00 AM,14-Jul-2025 10:00 AM,23-Jul-2025 05:00 PM,NA ,NA ,14-Jul-2025 10:00 AM,23-Jul-2025 05:00 PM,Improvement to Majhijhola MIP in Bandhugaon Block of Koraput District under ERM Grant 2024-25,Improvement to Majhijhola MIP in Bandhugaon Block of Koraput District under ERM Grant 2024-25,Please refer tender documents ,NA ,"8,39,165",Civil Works - Water Works,NA ,Tender,90.0,60.0,Bandhugaon,764027.0,NA ,NA ,NA ,"Superintending Engineer, M.I. Division, Jeypore",No ,No,AOC,Superintending Engineer,Internal,,Nihar Ranjan Behera,10-Feb-2026 12:40 PM,techsummary_545674.pdf (128.17 KB),Superintending Engineer,Internal,,Nihar Ranjan Behera,10-Feb-2026 12:45 PM,finsummary_545674.pdf (128.17 KB),Finance,On opening the bids total 14 nos. of bids were found to be received online. Hence 14 nos. of bids were found to be valid.,Nihar Ranjan Behera,10-Feb-2026 12:36 PM,finance_545674.pdf,BOQ Comparative Chart,10-Feb-2026,"INR 713,374",60.0,Nihar Ranjan Behera,10-Feb-2026 12:49 PM,Majhijholaermaoc.pdf (168.00 KB),Aoc,1,3006161,ANAM CONSTRUCTION,21-Jul-2025 10:29 AM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,1.0,3006130.0,NIRMALA KANDA,INR,"713,374","CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",2025_CEMIB_115377_12,MIDJEY02/2025-26,Improvement to Majhijhola MIP in Bandhugaon Block of Koraput District under ERM Grant 2024-25,AOC
,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3010130,Balaram Subuddhi,23-Jul-2025 03:53 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3010077,BHARATI SAHU,23-Jul-2025 03:48 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,3010020,CHALA RADHA KUMARI,23-Jul-2025 03:12 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,3008971,Dambrudhar Bisoi,22-Jul-2025 05:10 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,6,3009738,GUPTA BISOI,23-Jul-2025 02:26 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,7,3008176,JAGANATH BISOI,22-Jul-2025 10:56 AM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,8,3009604,JOSADA KHARA,23-Jul-2025 11:24 AM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,9,3004541,KAMAL LOCHAN NAIK,19-Jul-2025 07:46 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,10,3006102,MANOJ KUMAR HALWA,21-Jul-2025 09:50 AM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,11,3010159,manoj sahu,23-Jul-2025 04:09 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,12,3008424,NARAYAN PRASAD PATRO,22-Jul-2025 07:31 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,13,3006130,NIRMALA KANDA,21-Jul-2025 10:51 AM,Accepted-AOC,Accept,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,14,3006693,SUJATA RATNALU,21-Jul-2025 01:06 PM,Rejected-AOC,Reject,10-Feb-2026 12:49 PM,,,,,,,,,,AOC
