Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Construction of Infrastructure at Badkutru Market Yard under HIRMC, Mukhiguda","Construction of Infrastructure at Badkutru Market Yard under HIRMC, Mukhiguda",AS PER DTCN ,NA ,"34,42,327",Civil Works - Others,NA ,Rate Contract,90.0,90.0,Badkutru,766018.0,NA ,NA ,NA ,"O/O the Sub-Collector, Dharamgarh",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"6,000",Nil,Nil,Yes,1.0,ICICI BANK,10-Oct-2025 11:00 AM,28-Oct-2025 11:00 AM,10-Oct-2025 11:00 AM,25-Oct-2025 05:00 PM,10-Oct-2025 11:00 AM ,24-Oct-2025 05:00 PM ,10-Oct-2025 11:00 AM,25-Oct-2025 05:00 PM,Odisha State Agricultural Marketing Board||RMC Mukhiguda,RMCMUKHIGUDA-08/2025-26,2025_OSAMB_119017_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Sub-Collector, Dharamgarh",Dharamgarh,"34,423",Yes,percentage,1.0%,Nil,Nil,AOC,Chairman,Internal,"Secretary, Accountant, JE,AE",Bhubaneswar Behera,05-Feb-2026 07:29 AM,finsummary_554883.pdf (486.26 KB),Odisha State Agricultural Marketing Board||RMC Mukhiguda,2025_OSAMB_119017_1,RMCMUKHIGUDA-08/2025-26,"Construction of Infrastructure at Badkutru Market Yard under HIRMC, Mukhiguda",1.0,3146762.0,CH SUBASH CHANDRA PATRO,INR,"2,926,322.18",Finance,OK,Bhubaneswar Behera,01-Nov-2025 12:20 PM,,BOQ Comparative Chart,05-Feb-2026,"INR 2,926,322.18",90.0,Bhubaneswar Behera,05-Feb-2026 07:50 AM,Work_Order_08.pdf (474.00 KB),As per Transparency Lottery System and selected L-1 and work order issued,1,3146839,ABHIJEET MANDAL,24-Oct-2025 01:59 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,Chairman,Internal,"Secretary, Accountant, JE, AE",Bhubaneswar Behera,05-Feb-2026 07:18 AM,techsummary_554883.pdf (1272.81 KB),AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3151407,ABHISHEK AGRAWAL,25-Oct-2025 04:43 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3149328,AMILAL NAIK,24-Oct-2025 06:11 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3144993,ANJAN KUMAR BEHERA,25-Oct-2025 11:00 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3149460,ANVI CONSTRUCTION,25-Oct-2025 01:34 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3150682,ASHISH KUMAR AGRAWAL,25-Oct-2025 02:49 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3149542,ASHOK KUMAR PADHAN,25-Oct-2025 12:13 AM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3140825,BABU NAHAK,21-Oct-2025 07:36 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3148907,Bhawani Sankar Harpal,24-Oct-2025 06:16 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3151062,Bhojraj Rana,25-Oct-2025 03:25 PM,Rejected-Finance,As per Transparency Lottery System,05-Feb-2026 07:29 AM,,,,,,,AOC
