EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"7,633",Yes,fixed,,Nil,Nil,Improvement Of Road from Main road to Ashok Sunani house towords Sujyoti house infront of Pond (Old Duda) office in ward no. 15,Improvement Of Road from Main road to Ashok Sunani house towords Sujyoti house infront of Pond (Old Duda) office in ward no. 15,Please refer Tender documents. ,NA ,"7,63,315",Civil Works - Others,NA ,Rate Contract,120.0,NA ,Sundargarh Municipality,770001.0,NA ,NA ,NA ,Sundargarh Municipality,No ,No,Municipal Bodies||Sundargarh Municipality,SNGM/04/2025-26,2025_ORULB_119587_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Document As Per DTCN,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"Executive Officer, Sundargarh Municipality","Executive Officer, Sundargarh Municipality",17-Oct-2025 11:00 AM,01-Nov-2025 11:00 AM,17-Oct-2025 11:00 AM,31-Oct-2025 05:00 PM,NA ,NA ,17-Oct-2025 11:00 AM,31-Oct-2025 05:00 PM,AOC,1,3160576,BHAGABATI SOHELA,30-Oct-2025 10:22 AM,Rejected-AOC,Not Accepted,23-Feb-2026 10:55 AM,23-Feb-2026,"INR 648,893.48",60.0,Vikas Mundari,23-Feb-2026 10:55 AM,779.pdf (815.00 KB),AoC,Administrator,Internal,,SUSHANTA PATEL,21-Feb-2026 04:46 PM,techsummary_556407.pdf (695.65 KB),Municipal Bodies||Sundargarh Municipality,2025_ORULB_119587_9,SNGM/04/2025-26,Improvement Of Road from Main road to Ashok Sunani house towords Sujyoti house infront of Pond (Old Duda) office in ward no. 15,Administrator,Internal,,SUSHANTA PATEL,21-Feb-2026 04:49 PM,finsummary_556407.pdf (695.65 KB),Finance,Opened,SUSHANTA PATEL,21-Feb-2026 04:38 PM,finance_556407.pdf,BOQ Comparative Chart,1.0,3168418.0,BIENDRA TOPPO,INR,"648,893.48",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,AOC,2,3170022,BIBHUTI BHUSAN NAIK,31-Oct-2025 03:33 PM,Rejected-Technical,As per verification,21-Feb-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3168418,BIENDRA TOPPO,31-Oct-2025 10:43 AM,Accepted-AOC,Accepted,23-Feb-2026 10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3160504,RABINDRA MEHER,30-Oct-2025 10:15 AM,Rejected-Technical,As per verification,21-Feb-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3170059,RUPESH KUMAR NAIK,31-Oct-2025 03:58 PM,Rejected-Technical,As per verification,21-Feb-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
