S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3147439.0,ASHUTOSH MOHAPATRA,INR,"5,000,573","S.E, R.W.Division, Cuttack",Internal,"DAO-I and A.E. Estimator of R.W.Division, Cuttack",Priyadarshini Balsamanta,21-Feb-2026 07:52 AM,finsummary_556302.pdf (1369.63 KB),CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,2025_CERWI_119565_3,RWD CTC-06/2025-26,S/R to Badabil to Nati (0/000 to 7/000) for the year 2025-26,Technical,Tender open by technical committee held on dt.27.10.2025,Priyadarshini Balsamanta,27-Oct-2025 02:16 PM,technical_556302.pdf,Finance,Financial bid open,Priyadarshini Balsamanta,20-Feb-2026 11:59 PM,finance_556302.pdf,BOQ Comparative Chart,"S.E, R.W.Division, Cuttack",Internal,"DAO-I and A.E. Estimator of R.W.Division, Cuttack",Priyadarshini Balsamanta,10-Dec-2025 11:55 PM,11-Dec-2025 09:00 AM,techsummary_556302.pdf (1136.55 KB),1,3147439,ASHUTOSH MOHAPATRA,24-Oct-2025 02:00 PM,Accepted-AOC,Selected through lottery,21-Feb-2026 07:59 AM,21-Feb-2026,"INR 5,000,573",30.0,Priyadarshini Balsamanta,21-Feb-2026 07:58 AM,WO.pdf (723.00 KB),AOC,S/R to Badabil to Nati (0/000 to 7/000) for the year 2025-26,S/R to Badabil to Nati (0/000 to 7/000) for the year 2025-26,Refer tender document ,NA ,"58,82,235",Civil Works - Roads,NA ,Tender,90.0,30.0,"S.E, R.W.Division, Cuttack",753004.0,NA ,NA ,NA ,"O/o the S.E, R.W.Division, Cuttack",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, GSTIN, EMD, PAN, correctness and No relation certificate","10,000",0.0,Nil,Nil,No,16-Oct-2025 09:00 AM,27-Oct-2025 11:00 AM,16-Oct-2025 09:00 AM,24-Oct-2025 05:00 PM,16-Oct-2025 09:00 AM ,23-Oct-2025 05:00 PM ,16-Oct-2025 09:00 AM,24-Oct-2025 05:00 PM,11-Dec-2025 09:00 AM,1.0,ICICI BANK,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,RWD CTC-06/2025-26,2025_CERWI_119565_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"S.E, R.W.Division, Cuttack","At-REO Colony, P.O.-Nayabazar, Dist.-Cuttack","58,822",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3148005,BANDITA BHUYAN,24-Oct-2025 12:15 PM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,"Similar nature of work, Affidavit and as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3147650,BHABANI SANKAR CHOUDHURY,24-Oct-2025 10:33 AM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3139658,Brahmajit Dash,21-Oct-2025 01:10 PM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3148068,KABINDRA DHAL,24-Oct-2025 12:25 PM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3147717,MADHUSMITA SWAIN,24-Oct-2025 11:04 AM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3148197,SAMIR BISWAL,24-Oct-2025 12:56 PM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3146490,SOUBHAGYA RANJAN MOHAPATRA,23-Oct-2025 07:56 PM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3148863,SUMANTA KUMAR SAHOO,24-Oct-2025 04:16 PM,Rejected-AOC,Not selected in lottery,21-Feb-2026 07:59 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
