S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Jhikijhiki - Jaipur road,Road Works,Please refer Tender documents. ,NA ,"6,78,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Bargarh,768028.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",No ,No,04-Nov-2025 06:00 PM,13-Nov-2025 11:00 AM,04-Nov-2025 06:00 PM,12-Nov-2025 05:00 PM,04-Nov-2025 06:00 PM ,12-Nov-2025 04:00 PM ,04-Nov-2025 06:00 PM,12-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN Card, Valid GSTIN, Affidavit, No Relation Certificate As per DTCN",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,Online-BGH-12 of 2025-26,2025_CERWI_120304_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,780",Yes,percentage,1.0%,Nil,Nil,Executive Engineer,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",AOC,Executive Engineer,Internal,"EE, DAO, EE ESTIMATOR, AE ESTIMATOR",Kumarmani Kishan,02-Feb-2026 07:02 PM,techsummary_559779.pdf (192.45 KB),Executive Engineer,Internal,"EE, DAO, EE ESTIMATOR, AE ESTIMATOR",Kumarmani Kishan,02-Feb-2026 07:09 PM,finsummary_559779.pdf (192.45 KB),Finance,ok,Sunanda Kisan,13-Nov-2025 01:35 PM,,BOQ Comparative Chart,1,3217261,PANKAJ KUMAR GOEL,12-Nov-2025 02:00 PM,Rejected-Finance,Unsuccessful Bidder,02-Feb-2026 07:09 PM,1.0,3217828.0,SHOBABATI NAYAK,INR,"576,407",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,2025_CERWI_120304_18,Online-BGH-12 of 2025-26,Jhikijhiki - Jaipur road,02-Feb-2026,"INR 576,407",90.0,Kumarmani Kishan,02-Feb-2026 07:23 PM,JAIPUR.pdf (542.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3216987,SAMPADA SAHU,12-Nov-2025 02:41 PM,Rejected-Finance,Unsuccessful Bidder,02-Feb-2026 07:09 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3217828,SHOBABATI NAYAK,12-Nov-2025 03:39 PM,Accepted-AOC,Successful Bidder,02-Feb-2026 07:23 PM,,,,,,,,,,,,,,,,AOC
