Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Periodical Renewal work of post 5 year completed PMGSY road Package No.(A-OR-21-681(B)-NH-6 to Deodang road) (B-OR-21-713(A)-NH-6 to Sanbalichua road)for the year 2025-26.,Periodical Renewal work of post 5 year completed PMGSY road Package No.(A-OR-21-681(B)-NH-6 to Deodang road) (B-OR-21-713(A)-NH-6 to Sanbalichua road)for the year 2025-26.,NA ,NA ,"82,11,716",Civil Works - Roads,NA ,Tender,90.0,60.0,Mayurbhanj,757043.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, RAIRANGPUR",No ,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RD-20,2025_CERWI_123986_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"82,120",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,30-Dec-2025 05:00 PM,12-Jan-2026 11:30 AM,30-Dec-2025 05:00 PM,09-Jan-2026 05:00 PM,30-Dec-2025 05:00 PM ,08-Jan-2026 05:00 PM ,30-Dec-2025 05:00 PM,09-Jan-2026 05:00 PM,27-Jan-2026 05:30 PM,1.0,Fee/PreQual/Technical,.pdf,PAN RC affidavit similar nature of work experience turn over etc as per DTCN,1.0,ICICI BANK,Divisional Officer,"RURAL WORKS DIVISION, RAIRANGPUR",AOC,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,18-Feb-2026 12:24 PM,finsummary_573770.pdf (104.34 KB),Technical,open,Sanjeet Kumar Naik,27-Jan-2026 01:43 PM,technical_573770.pdf,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_123986_1,RD-20,Periodical Renewal work of post 5 year completed PMGSY road Package No.(A-OR-21-681(B)-NH-6 to Deodang road) (B-OR-21-713(A)-NH-6 to Sanbalichua road)for the year 2025-26.,1.0,3349262.0,SUMANTINI GIRI,INR,"6,980,780",18-Feb-2026,"INR 6,980,780",60.0,Sanjeet Kumar Naik,18-Feb-2026 12:28 PM,969001.pdf (104.00 KB),1,3349592,BRAJA KISHORE MOHANTA,09-Jan-2026 12:44 PM,Rejected-AOC,Lottery,18-Feb-2026 12:28 PM,Finance,open,Sanjeet Kumar Naik,18-Feb-2026 12:22 PM,finance_573770.pdf,BOQ Comparative Chart,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,27-Jan-2026 01:57 PM,27-Jan-2026 05:30 PM,techsummary_573770.pdf (316.31 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3349693,Nihar Ranjan Behera,09-Jan-2026 02:03 PM,Rejected-AOC,Lottery,18-Feb-2026 12:28 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3349262,SUMANTINI GIRI,08-Jan-2026 07:22 PM,Accepted-AOC,Lottery winner,18-Feb-2026 12:28 PM,,,,,,,,,,,,,,AOC
