Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"7,080",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sundargarh,EEOLICSNGH-02/2025-2026,2025_OLIC_121150_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER,"O/O THE EXECUTIVE ENGINEER,L.I,DIVISION,SUNDARGARH",18-Nov-2025 10:00 AM,27-Nov-2025 11:00 AM,18-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,18-Nov-2025 10:00 AM ,24-Nov-2025 05:00 PM ,18-Nov-2025 10:00 AM,26-Nov-2025 05:00 PM,INSTALLATION AND ENERGISATION OF EKMA-III NEW L.I.P IN BADGAON BLOCK OF SUNDARGARH DISTRICT,INSTALLATION AND ENERGISATION OF EKMA-III NEW L.I.P IN BADGAON BLOCK OF SUNDARGARH DISTRICT,Please refer Tender documents. ,NA ,"33,74,232",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,SUNDARGARH,770001.0,NA ,NA ,NA ,"O/O THE EXECUTIVE ENGINEER,L.I,DIVISION,SUNDARGARH",No ,No,"33,742",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD,PAN,GST,AFFIDAVIT,WORK EXPERIANCE ,LICENSE,MOU WITH ELECTRICAL CONTRACTOR,TENDER PAPER COST",AOC,04-Feb-2026,"INR 3,384,753",90.0,Niranjan Naik,04-Feb-2026 12:09 PM,Ekma3.pdf (828.00 KB),WORK AWARDED,1,3245387,ANIL KUMAR NAIK,25-Nov-2025 01:00 PM,Rejected-Technical,REJECT,06-Dec-2025 07:48 PM,EXECUTIVE ENGINEER,Internal,EE/AEE(ESTR)/AEE(C)/AEE(M),Niranjan Naik,06-Dec-2025 07:48 PM,techsummary_563937.pdf (451.81 KB),Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sundargarh,2025_OLIC_121150_21,EEOLICSNGH-02/2025-2026,INSTALLATION AND ENERGISATION OF EKMA-III NEW L.I.P IN BADGAON BLOCK OF SUNDARGARH DISTRICT,EXECUTIVE ENGINEER,Internal,EE/AEE(ESTR)/AEE(C)/AEE(M),Niranjan Naik,04-Feb-2026 12:04 PM,finsummary_563937.pdf (451.80 KB),Finance,TENDER TO BE OPENED,Niranjan Naik,06-Dec-2025 07:42 PM,,BOQ Comparative Chart,1.0,3252567.0,MANOJ KUMAR NAIK,INR,"3,384,753",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,NO RELATION CERTIFICATE AND OTHER DETAILS AS PER DTCN,AOC,,,,,,,,2,3247788,BIBHUTI BHUSAN NAIK,23-Nov-2025 09:46 PM,Rejected-Finance,REJECT,04-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,,,,,,,,3,3252567,MANOJ KUMAR NAIK,24-Nov-2025 11:49 PM,Accepted-AOC,ACCEPT,04-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3246615,MOGALCHANDRAPRADHAN,22-Nov-2025 05:15 PM,Rejected-Finance,REJECT,04-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3246530,Sarala Prasad Das,23-Nov-2025 07:57 PM,Rejected-Finance,REJECT,04-Feb-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3253407,SAROJ KUMAR TOPPO,25-Nov-2025 04:06 PM,Rejected-Technical,REJECT,06-Dec-2025 07:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3255992,SHUVAM KALO,26-Nov-2025 06:12 AM,Rejected-Technical,REJECT,06-Dec-2025 07:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
