S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,TENDERONLINEDNAYAGARH52526,2025_CERWI_121430_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Engineer,"RURAL WORKS DIVISION, NAYAGARH","2,000",0.0,Nil,Nil,No,S/R to GHD building at Solapata for the year 2025-26,S/R to GHD building at Solapata for the year 2025-26,NA ,NA ,"3,38,383",Civil Works - Buildings,NA ,Tender,90.0,60.0,Nayagarh,752070.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAYAGARH",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN.pdfBOQ.xlsvalidPANGSTContractorlicenceetcasDTCN,"3,384",Yes,percentage,1.0%,Nil,Nil,17-Nov-2025 01:30 PM,29-Nov-2025 11:00 AM,17-Nov-2025 01:30 PM,28-Nov-2025 05:30 PM,17-Nov-2025 01:30 PM ,28-Nov-2025 05:30 PM ,17-Nov-2025 01:30 PM,28-Nov-2025 05:30 PM,AOC,03-Feb-2026,"INR 287,659",60.0,Chittaranjan Mishra,03-Feb-2026 11:17 AM,710.pdf (507.00 KB),165P1 OF 2025-26,1,3262500,AKSHAY KUMAR MANGARAJ,28-Nov-2025 11:12 AM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,03-Feb-2026 11:02 AM,techsummary_565025.pdf (3883.35 KB),EE,Internal,"EE, DAO AND ESTIMATOR",Chittaranjan Mishra,03-Feb-2026 11:12 AM,finsummary_565025.pdf (3883.35 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,2025_CERWI_121430_1,TENDERONLINEDNAYAGARH52526,S/R to GHD building at Solapata for the year 2025-26,1.0,3258535.0,SUSHANTI RAUTARAY,INR,"287,659",Finance,Technical Evaluation Committee,Chittaranjan Mishra,03-Feb-2026 10:55 AM,finance_565025.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,AOC,,,,,,,,2,3251732,ANANDA KUMAR PANDA,25-Nov-2025 03:31 PM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3258308,ASHOK KUMAR ROUT,27-Nov-2025 12:25 PM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3258893,BASANTI SWAIN,27-Nov-2025 12:38 AM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3256577,BHAGIRATHI PRADHAN,26-Nov-2025 08:01 PM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3247471,BINAYAK JENA,23-Nov-2025 10:00 AM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3257977,GOUTAM PARIDA,26-Nov-2025 09:07 PM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3253237,JHUNUBALA SAHOO,26-Nov-2025 01:52 PM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3250486,JITENDRA KUMAR SAHOO,25-Nov-2025 08:35 PM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3245514,MANORANJAN JENA,23-Nov-2025 03:58 PM,Rejected-AOC,L1,03-Feb-2026 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
