Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Orissa Lift Irrigation Corporation,967 DT-05.02.2025,2025_OLIC_110262_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,12-Feb-2025 10:00 AM,11-Mar-2025 11:00 AM,12-Feb-2025 10:00 AM,10-Mar-2025 05:00 PM,12-Feb-2025 10:00 AM ,25-Feb-2025 05:00 PM ,12-Feb-2025 10:00 AM,10-Mar-2025 05:00 PM,07-Jul-2025 11:00 AM,"11,800",0.0,Nil,Nil,Yes,"10,82,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,MD OLIC,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN","Installatin, Electrification, Energisation and Commissioning of Borewells in SUBARNAPUR District Pkg-01 BID ID-36","Installatin, Electrification, Energisation and Commissioning of Borewells in SUBARNAPUR District Pkg-01 BID ID-36",Please refer Tender Document DTCN ,NA ,"10,81,54,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,180.0,SUBARNAPUR,767017.0,NA ,NA ,NA ,OFFICE OF MD OLIC PLOT NO-N-17/2 NAYAPALLI BBSR,No ,No,AOC,CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,02-Jul-2025 04:59 PM,07-Jul-2025 11:00 AM,techsummary_528814.pdf (12490.21 KB),Orissa Lift Irrigation Corporation,2025_OLIC_110262_1,967 DT-05.02.2025,"Installatin, Electrification, Energisation and Commissioning of Borewells in SUBARNAPUR District Pkg-01 BID ID-36",1.0,2848247.0,Pawan Kuamr Agrawal,INR,"107,374,857.19",Finance,Two nos of bidders have participated,Sudarsan Sadangi,07-Jul-2025 06:02 PM,,BOQ Comparative Chart,Technical,Three nos of bidders have participated,Sudarsan Sadangi,11-Mar-2025 04:29 PM,,1,2848415,DINESH KUMAR AGRAWAL,10-Mar-2025 10:55 AM,Rejected-Finance,Rejected by Tender Committee,15-Oct-2025 11:22 AM,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,15-Oct-2025 11:22 AM,finsummary_528814.pdf (17372.14 KB),15-Oct-2025,"INR 107,374,857.19",180.0,Sudarsan Sadangi,27-Feb-2026 10:46 AM,OrderSubarnapur01.pdf (464.00 KB),ORDER,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2849461,M/s.GURUNANAK BORE WELLS,10-Mar-2025 04:55 PM,Rejected-Technical,Technically disqualified by Technical Committee,02-Jul-2025 04:59 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2848247,Pawan Kuamr Agrawal,10-Mar-2025 01:45 PM,Accepted-AOC,L-1 Bidder,27-Feb-2026 10:46 AM,,,,,,,,,,,,,,AOC
