Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Proof copy of T.Cost, Bid Security, GSTIN, PAN, RC, Affidavit and List of Machinery.","33,974",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,10-Sep-2025 12:00 PM,22-Sep-2025 12:30 PM,10-Sep-2025 12:00 PM,20-Sep-2025 05:30 PM,NA ,NA ,10-Sep-2025 01:00 PM,20-Sep-2025 05:30 PM,"SR to Development of Community Space of W.B.P. Colony, Bhubaneswar","SR to Development of Community Space of W.B.P. Colony, Bhubaneswar for the year 2025 26 (Composite Tender).",Please refer Tender documents. ,NA ,"33,97,445",Civil Works - Buildings,NA ,Tender,90.0,60.0,Bhubaneswar,751003.0,NA ,NA ,NA ,Office of the SE NH Division Bhubaneswar,No ,No,CE-NH||NHCIRCLE-NORTH-BBSR,05 SE NH BBSR of 2025 26,2025_CENH_117861_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,Superintending Engineer NH Division Bhubaneswar,"Office of the Superintending Engineer, National Highway Division, Bhubaneswar Pin751003",AOC,1,3085927,ANIL KUMAR SAHU,18-Sep-2025 04:52 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,SE NH Division Bhubaneswar,External,AEE NH Sub Division Bhubaneswar Senior DAO NH Division Bhubaneswar AE Estr. NH Division Bhubaneswar.,Papun Kumar Pradhan,18-Feb-2026 04:37 PM,finsummary_552002.pdf (2276.20 KB),Finance,All the bids were opened and downloaded.,Papun Kumar Pradhan,22-Sep-2025 06:17 PM,,BOQ Comparative Chart,18-Feb-2026,"INR 2,888,168",60.0,Papun Kumar Pradhan,18-Feb-2026 04:50 PM,AOCCommunitySpace.pdf (1568.00 KB),Work awarded to M/S Shree Tech. C Class Contractor.,SE NH Division Bhubaneswar,Internal,AEE NH Sub Division Khordha Senior Divisional Accounts Officer NH Division Bhubaneswar and AE Estr. NH Division Bhubaneswar,Papun Kumar Pradhan,18-Feb-2026 04:18 PM,techsummary_552002.pdf (1480.62 KB),CE-NH||NHCIRCLE-NORTH-BBSR,2025_CENH_117861_1,05 SE NH BBSR of 2025 26,"SR to Development of Community Space of W.B.P. Colony, Bhubaneswar",1.0,3085274.0,M/S SHREE TECH,INR,"2,888,168",AOC
,,.pdf,"No Relation Certificate, Legal Constitution and Undertaking.",,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3089295,AVIJIT SAMAL,19-Sep-2025 09:31 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Schedule A, B, C, D, E, F, G and other Docuuments as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3090688,BISWARANJAN MALLICK,20-Sep-2025 03:41 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3085274,M/S SHREE TECH,19-Sep-2025 05:45 PM,Accepted-AOC,Work Awarded to L1 Contractor through transparent lottery system,18-Feb-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3085942,NIRMAL CHANDRA JENA,18-Sep-2025 05:00 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3090490,PRADUIMNA KUMAR SINGH,20-Sep-2025 02:25 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3090622,RAJ KUMAR ROUT,20-Sep-2025 03:22 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3089180,SISIR KUMAR SAHOO,19-Sep-2025 08:56 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3089076,"S.L.CONSTRUCTION AND HOME DECOR, PROP-SUSIL RANJAN SAHOO",19-Sep-2025 08:26 PM,Rejected-Finance,Stands L2 through transparent lottery system.,18-Feb-2026 04:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
