EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"11,900",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,29-Nov-2025 11:30 AM,12-Dec-2025 11:30 AM,29-Nov-2025 11:30 AM,11-Dec-2025 05:00 PM,29-Nov-2025 11:30 AM ,05-Dec-2025 11:30 AM ,29-Nov-2025 11:30 AM,11-Dec-2025 05:00 PM,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-48/2025-26 Dt. 27.11.2025,2025_ORULB_122150_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"Executive Engineer,Central Tender Cell","Central Tender Cell, UG Floor, BMC Icomc Tower",1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,Laying of paver block at Kali Mandir Market Complex both site in Ward No. 46,Laying of paver block at Kali Mandir Market Complex both site in Ward No. 46,Please refer Tender documents. ,NA ,"11,81,135",Civil Works - Others,NA ,Tender,120.0,60.0,BMC AREA,751022.0,"Office chamber of the EE,Central Tender Cell ","Central Tender Cell, UG Floor, BMC Icomc Tower ",05-Dec-2025 04:00 PM ,"Central Tender Cell,BMC",No ,No,AOC,24-Feb-2026,"INR 1,184,818",60.0,Lipsa Parida,24-Feb-2026 05:04 PM,workorder_48_7.pdf (502.00 KB),1,3293616,Ajit Kumar Guru,11-Dec-2025 04:08 PM,Rejected-Technical,Rejected,24-Feb-2026 04:56 PM,City Engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEDIVISIONII,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,24-Feb-2026 04:56 PM,techsummary_567828.pdf (1199.91 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_122150_7,BMC-EE-Tender Cell-48/2025-26 Dt. 27.11.2025,Laying of paver block at Kali Mandir Market Complex both site in Ward No. 46,City Engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,EEDIVISIONII,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,24-Feb-2026 05:00 PM,finsummary_567828.pdf (3461.45 KB),Finance,5 bids opened successfully,Taras Marandi,12-Dec-2025 12:47 PM,finance_567828.pdf,BOQ Comparative Chart,1.0,3295765.0,DIPTI RANJAN GURU,INR,"1,184,818",AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3295765,DIPTI RANJAN GURU,11-Dec-2025 04:10 PM,Accepted-AOC,L1 bidder,24-Feb-2026 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3284029,SAUMYA RANJAN SAHOO,11-Dec-2025 04:34 PM,Rejected-Finance,Rejected,24-Feb-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3288362,SUBHASIS SINGH,09-Dec-2025 06:59 PM,Rejected-Finance,Rejected,24-Feb-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3290487,SURYA SERVICES,09-Dec-2025 07:16 PM,Rejected-Finance,Rejected,24-Feb-2026 05:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
