Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
SE,Internal,,Ashirbad Panda,05-Feb-2026 11:23 AM,techsummary_568041.pdf (193.30 KB),1,3283148,GHANASHYAM SAHU,06-Dec-2025 12:09 AM,Accepted-AOC,ok,06-Feb-2026 05:28 PM,06-Feb-2026,"INR 447,368",60.0,Ashirbad Panda,06-Feb-2026 05:28 PM,111.pdf (193.00 KB),aoc,Finance,aLL 2NOS.,Damayanti Sa,08-Dec-2025 01:45 PM,finance_568041.pdf,BOQ Comparative Chart,1.0,3283148.0,GHANASHYAM SAHU,INR,"447,368",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,2025_CERWI_122233_7,Tenderonline SBPR-13 of 25-26,AMP of PWD road to Charpali road for the year 25-26,SE,Internal,,Ashirbad Panda,06-Feb-2026 05:26 PM,finsummary_568041.pdf (193.30 KB),AOC,AMP of PWD road to Charpali road for the year 25-26,AMP of PWD road to Charpali road for the year 25-26,Please refer Tender documents. ,NA ,"5,04,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Sambalpur,768001.0,NA ,NA ,NA ,"SE RW Division, Sambalpur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy of Tender cost, EMD, GSTIN, PAN, RC, Affidavit",29-Nov-2025 01:00 PM,08-Dec-2025 10:00 AM,29-Nov-2025 01:00 PM,06-Dec-2025 05:00 PM,NA ,NA ,29-Nov-2025 01:00 PM,06-Dec-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,"5,040",Yes,percentage,1.0%,Nil,Nil,"SE RW Division, Sambalpur","SE RW Division, Sambalpur",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,Tenderonline SBPR-13 of 25-26,2025_CERWI_122233_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,2,3282772,M/s PRATEEK CONSTRUCTIONS,06-Dec-2025 11:53 AM,Rejected-Technical,ok,05-Feb-2026 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC
