Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,Construction of 12seated Public toilet near CHC medical under Vyasanagar Municipality,Construction of 12seated Public toilet near CHC medical under Vyasanagar Municipality,Please refer Tender documents. ,NA ,"12,70,902",Civil Works - Others,NA ,Tender,90.0,90.0,VYASANAGAR MUNICIPALITY,755019.0,NA ,NA ,NA ,EXECUTIVE OFFICER CHAMMBER VYASANAGAR MUNICIPALITY,No ,No,"12,710",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,15-Sep-2025 10:00 AM,03-Oct-2025 11:00 AM,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,NA ,NA ,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,1.0,ICICI BANK,Municipal Bodies||Vyasanagar Municipality,2/VNM/2025-26,2025_ORULB_117995_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EXECUTIVE OFFICER,vyasanagar Municipality,AOC,Eo,Internal,"me,je,accounant",Manas Ranjan Sahoo,16-Feb-2026 11:58 AM,finsummary_552384.pdf (407.65 KB),Eo,Internal,"me,je,accountant",Manas Ranjan Sahoo,16-Feb-2026 11:34 AM,techsummary_552384.pdf (407.65 KB),16-Feb-2026,"INR 1,080,429.43",90.0,Manas Ranjan Sahoo,16-Feb-2026 12:01 PM,wom.pdf (299.00 KB),due to l1,1.0,3100905.0,KALANDI CHARAN SETHY,INR,"1,080,429.43",Municipal Bodies||Vyasanagar Municipality,2025_ORULB_117995_21,2/VNM/2025-26,Construction of 12seated Public toilet near CHC medical under Vyasanagar Municipality,1,3100905,KALANDI CHARAN SETHY,26-Sep-2025 01:15 PM,Accepted-AOC,due to l1,16-Feb-2026 12:01 PM,Finance,ok,Manas Ranjan Sahoo,16-Feb-2026 11:22 AM,finance_552384.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3098505,RANJAN KUMAR SETHY,24-Sep-2025 01:21 PM,Rejected-Finance,due to l3,16-Feb-2026 11:58 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3097485,RASHMITA PRADHAN,23-Sep-2025 06:41 PM,Rejected-Finance,due to l2,16-Feb-2026 11:58 AM,,,,,,,AOC
