Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
17-Jan-2026 11:00 AM,22-Jan-2026 04:00 PM,17-Jan-2026 11:00 AM,22-Jan-2026 02:00 PM,17-Jan-2026 11:00 AM ,19-Jan-2026 04:00 PM ,17-Jan-2026 11:00 AM,22-Jan-2026 02:00 PM,Providing barricading at police parade ground at Chatrapur for celebration of 26th January Republic day,Providing barricading at police parade ground at Chatrapur for celebration of 26th January Republic day,NA ,NA ,"5,26,491",Civil Works - Roads,NA ,Tender,90.0,5.0,Ganjam,760005.0,NA ,NA ,NA ,"ROADS AND BUILDINGS DIVISION, GANJAM - II",No ,No,"5,300",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,SC RandB GM-II-27/2025-26,2026_EICCL_124706_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Cost of tender paper EMD GSTIN PAN Affidavit Regn cert and other documents as per DTCN,1,ICICI BANK,Divisional Officer,"ROADS AND BUILDINGS DIVISION, GANJAM - II","4,000",0.0,Nil,Nil,No,AOC,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,2026_EICCL_124706_1,SC RandB GM-II-27/2025-26,Providing barricading at police parade ground at Chatrapur for celebration of 26th January Republic day,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,19-Feb-2026 07:53 PM,finsummary_576238.pdf (857.29 KB),Finance,Two nos of bidder participated and under scrutiny.,Sandipta Panigrahi,22-Jan-2026 07:34 PM,finance_576238.pdf,BOQ Comparative Chart,1.0,3363372.0,PRADEEP KUMAR SAHU,INR,"526,491",19-Feb-2026,"INR 526,491",5.0,Sandipta Panigrahi,19-Feb-2026 07:56 PM,Doc.pdf (857.00 KB),Work awarded to Sri Pradeep Kumar Sahu,1,3363403,BHAGABAN PANDA,22-Jan-2026 09:09 AM,Rejected-AOC,Not qualify for award,19-Feb-2026 07:56 PM,Superintending Engineer,Internal,DAO and Estimator,Sandipta Panigrahi,19-Feb-2026 07:49 PM,techsummary_576238.pdf (857.29 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,2,ICICI NEFT/RTGS,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3363372,PRADEEP KUMAR SAHU,21-Jan-2026 10:10 PM,Accepted-AOC,Work awarded,19-Feb-2026 07:56 PM,,,,,,,AOC
