S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Corrigendum,Other,,07-Aug-2025 12:00 PM,10-Sep-2025 02:30 PM,07-Aug-2025 12:00 PM,04-Sep-2025 05:00 PM,07-Aug-2025 12:00 PM ,18-Aug-2025 05:00 PM ,07-Aug-2025 12:00 PM,04-Sep-2025 05:00 PM,19-Nov-2025 11:30 AM,"11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per RFP",WATCO Bhubaneswar,WATCO (W)-10/2025-26 Dt.30.07.2025,2025_WATCO_116586_1,Yes,National Competitive Bid,Lump-sum,Services,2.0,No,No,Online,No,No,No,Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444",Request for Proposal (RFP) for Selection of Consultancy firm/Agency for Providing Consultancy Services for Programme Management Unit (PMU) in WATCO,Consultancy Services,Please refer Tender documents. ,NA ,,Human Resources Supply,NA ,Tender,120.0,720.0,Bhubaneswar,751007.0,Bhubaneswar ,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444  ",21-Aug-2025 03:30 PM ,Bhubaneswar,No ,No,1.0,ICICI BANK,"8,00,000",Yes,fixed,,Nil,Nil,AOC,1,3062081,BLG Construction Services P Limited,04-Sep-2025 04:41 PM,Rejected-Technical,Technically disqualified,17-Nov-2025 07:17 PM,19-Feb-2026,"INR 33,156,000",720.0,JAYALAXMI BISWAL,19-Feb-2026 11:25 AM,AOC.pdf (182.00 KB),Finance,Three no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,19-Nov-2025 11:51 AM,,BOQ Comparative Chart,Managing Director,Internal,,JAYALAXMI BISWAL,17-Nov-2025 07:17 PM,19-Nov-2025 11:30 AM,techsummary_548605.pdf (2160.00 KB),Managing Director,Internal,,JAYALAXMI BISWAL,19-Feb-2026 11:23 AM,finsummary_548605.pdf (1634.87 KB),Technical,Four no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,10-Sep-2025 02:37 PM,,WATCO Bhubaneswar,2025_WATCO_116586_1,WATCO (W)-10/2025-26 Dt.30.07.2025,Request for Proposal (RFP) for Selection of Consultancy firm/Agency for Providing Consultancy Services for Programme Management Unit (PMU) in WATCO,1.0,3028599.0,Centre for Environment and Development,INR,"33,156,000",AOC
,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per RFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,2,3028599,Centre for Environment and Development,04-Sep-2025 04:09 PM,Accepted-AOC,Lowest bidder,19-Feb-2026 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3062105,"MSV International Inc., USA",04-Sep-2025 04:41 PM,Rejected-AOC,Not a lowest bidder,19-Feb-2026 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,.pdf,Formats for submission of Financial proposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3061495,WAPCOS LIMITED,04-Sep-2025 04:41 PM,Rejected-AOC,Not a lowest bidder,19-Feb-2026 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
