S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
1.0,3130970.0,M/S KUMUDINI TRANSPORT,INR,36.35,COLLECOTR BARGARH,Internal,DSWO BARGARH DLO BARGARH RTO BARGARH CCSO BARGARH ADM BARGARH,BIBHU PRASANNA ACHARYA,13-Feb-2026 04:31 PM,finsummary_554079.pdf (1603.57 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Baragarh,2025_OSCSC_118670_1,4185/23.09.2025,SELECTION OF LEVEL II TRANSPORT CONTRACTOR FOR THE BIENNIAL YEAR 2025-27 IN BARGARH MUNICIPALITY UNDER BARGARH DISTRICT,Technical,PROCEEDING OF TECHNICAL BID FOR SELECTION OF LEVEL II TRANSPORT CONTRACTOR FOR THE BIENNIAL YEAR 2025-27 IN BARGARH MUNICIPALITY UNDER BARGARH DISTRICT,BIBHU PRASANNA ACHARYA,01-Nov-2025 06:27 PM,technical_554079.pdf,Finance,PROCEEDING OF FIANCIAL BIDS,BIBHU PRASANNA ACHARYA,13-Feb-2026 04:25 PM,finance_554079.pdf,BOQ Comparative Chart,COLLECTOR BARGARH,Internal,ADM BARGARH DLO BARGARH RTO BARGARH DSWO BARGARH CCSO BARGARH,BIBHU PRASANNA ACHARYA,01-Nov-2025 06:34 PM,11-Nov-2025 11:00 AM,techsummary_554079.pdf (642.06 KB),1.0,3131219.0,ANAND KUMAR SHARMA,16-Oct-2025 03:30 PM,Rejected-AOC,2ND LOWEST BIDDER,13-Feb-2026 04:55 PM,13-Feb-2026,INR 36.35,501.0,BIBHU PRASANNA ACHARYA,13-Feb-2026 04:55 PM,5042.pdf (1604.00 KB),KUMUDINI TRANSPORT APPOINTED AS L-II TRANSPORT CONTRACTOR OF BARGARH MPL,AOC,26-Sep-2025 09:00 AM,17-Oct-2025 11:00 AM,26-Sep-2025 09:00 AM,16-Oct-2025 05:00 PM,NA ,NA ,26-Sep-2025 09:00 AM,16-Oct-2025 05:00 PM,11-Nov-2025 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Baragarh,4185/23.09.2025,2025_OSCSC_118670_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,SELECTION OF LEVEL II TRANSPORT CONTRACTOR FOR THE BIENNIAL YEAR 2025-27 IN BARGARH MUNICIPALITY UNDER BARGARH DISTRICT,TRANSPORATION OFFOOD GRAINS FROM RRC-cum-DSCS TO FPS POINTS,PLEASE REFER TO DTCN  ,NA ,"9,13,828",Handling and Transportation,NA ,Tender,180.0,NA ,APPENDIX I,768028.0,"O/O CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH ","O/O CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH  ",26-Sep-2025 11:00 AM ,CONFERENCE HALL OF COLLECTORATE BARGARH,No ,No,"CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH","O/O CCSO_CUM_DIST. MANAGER, OSCSC, LTD., BARGARH","1,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"5,900",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3130970.0,M/S KUMUDINI TRANSPORT,16-Oct-2025 02:59 PM,Accepted-AOC,LOWEST BIDDER,13-Feb-2026 04:55 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,AOC
