S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"1,25,659",Yes,percentage,1.0%,Nil,Nil,21-Nov-2025 10:00 AM,02-Dec-2025 10:00 AM,21-Nov-2025 10:00 AM,01-Dec-2025 05:00 PM,21-Nov-2025 10:00 AM ,30-Nov-2025 05:00 PM ,21-Nov-2025 10:00 AM,01-Dec-2025 05:00 PM,20-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, Registration Certificate, PAN, Affidavits, Undertaking, Other documents","Installation of Dashgharia, Jarachat-VI and Kadopada-II L.I. Project under Reamal block in Deogarh District","Installation of Dashgharia, Jarachat-VI and Kadopada-II L.I. Project under Reamal block in Deogarh District",Please refer Tender documents. ,NA ,"1,25,65,930",Civil Works - Lift Irrigation Schemes,NA ,Tender,120.0,120.0,Reamal,768109.0,NA ,NA ,NA ,"O/o E.E. L.I. Division, Sambalpur",No ,No,"E.E. L.I. Division, Sambalpur","E.E. L.I. Division, Sambalpur, Binakhandi",Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,EEOLICSBP-03/2025-26,2025_OLIC_121603_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,AOC,11-Feb-2026,"INR 10,682,297.48",120.0,CHITARANJAN PRADHAN,12-Feb-2026 07:58 AM,18.pdf (1021.00 KB),Agreement Done,1,3262165,ASHIS KUMAR PATEL,29-Nov-2025 01:14 AM,Rejected-AOC,Not Award of Contract,12-Feb-2026 07:58 AM,Chitaranjan Pradhan,Internal,"Satyanarayan Nahak, Sanjib Bag, Ratucharan Besra",CHITARANJAN PRADHAN,20-Dec-2025 11:19 AM,20-Dec-2025 05:00 PM,techsummary_565729.pdf (729.73 KB),Finance,Financial Open,CHITARANJAN PRADHAN,20-Dec-2025 05:34 PM,finance_565729.pdf,BOQ Comparative Chart,Technical,Tender Open,CHITARANJAN PRADHAN,03-Dec-2025 04:30 PM,technical_565729.pdf,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,2025_OLIC_121603_18,EEOLICSBP-03/2025-26,"Installation of Dashgharia, Jarachat-VI and Kadopada-II L.I. Project under Reamal block in Deogarh District",Chitaranjan Pradhan,Internal,"Satyanarayan Nahak, Sanjib Kumar Bag, Ratucharan Besra",CHITARANJAN PRADHAN,04-Feb-2026 12:27 PM,finsummary_565729.pdf (514.98 KB),1.0,3262016.0,MANDAKINI ENGINEERING,INR,"10,682,297.48",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3269150,BISWARANJAN SATAPATHY,01-Dec-2025 02:05 PM,Rejected-Technical,He has uploaded wrong data in affidavit,20-Dec-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3268671,JAYAJIT KUMAR SAHOO,01-Dec-2025 03:55 AM,Rejected-AOC,Not Award of Contract,12-Feb-2026 07:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3262016,MANDAKINI ENGINEERING,28-Nov-2025 12:32 PM,Accepted-AOC,Award of Contract,12-Feb-2026 07:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3268237,MS Shree Shyam and Co,01-Dec-2025 12:20 PM,Rejected-AOC,Not Award of Contract,12-Feb-2026 07:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3265753,Surya Engineering and Construction,30-Nov-2025 12:07 PM,Rejected-Technical,He has JV registration out of stipulated period,20-Dec-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
