EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"15,000",Yes,fixed,,Nil,Nil,Superintending Engineer,"RURAL WORKS DIVISION, SUNABEDA",1.0,ICICI BANK,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,SERWSBD Online 06 2025 26,2025_CERWI_123076_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,P.W.D. Road - Maliguda(0/800 to 1/550 ) for the year 2024-25,P.W.D. Road - Maliguda(0/800 to 1/550 ) for the year 2024-25,NA ,NA ,"14,94,811",Civil Works - Roads,NA ,Tender,90.0,60.0,Sunabeda,763001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, SUNABEDA",No ,No,12-Dec-2025 11:00 AM,20-Dec-2025 11:00 AM,12-Dec-2025 11:00 AM,19-Dec-2025 05:00 PM,12-Dec-2025 11:00 AM ,18-Dec-2025 05:00 PM ,12-Dec-2025 11:00 AM,19-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid cost, EMD, Registration certificate, GST, PAN, Non relation certificate, others as per DTCN",AOC,1,3304719,Balabhadra Khillo,16-Dec-2025 06:18 PM,Rejected-AOC,Not qualified,10-Feb-2026 12:21 PM,10-Feb-2026,"INR 1,270,739",60.0,Avijit Barik,10-Feb-2026 12:21 PM,WoMaliguda.pdf (691.00 KB),Superintending Engineer,Internal,,Avijit Barik,10-Feb-2026 12:11 PM,techsummary_571389.pdf (414.87 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,2025_CERWI_123076_1,SERWSBD Online 06 2025 26,P.W.D. Road - Maliguda(0/800 to 1/550 ) for the year 2024-25,Superintending Engineer,Internal,,Avijit Barik,10-Feb-2026 12:14 PM,finsummary_571389.pdf (407.83 KB),Finance,Bid opening,Avijit Barik,10-Feb-2026 12:08 PM,finance_571389.pdf,BOQ Comparative Chart,1.0,3314343.0,Balaram Subuddhi,INR,"1,270,739",AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,AOC,2,3314343,Balaram Subuddhi,18-Dec-2025 03:08 PM,Accepted-AOC,Qualified,10-Feb-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3309912,LOKANATH JAYANTI,17-Dec-2025 09:51 AM,Rejected-AOC,Not qualified,10-Feb-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3317126,NARAYAN BHUYAN,19-Dec-2025 02:12 PM,Rejected-AOC,Not qualified,10-Feb-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3314775,Santosh Kumar Sahu,18-Dec-2025 05:08 PM,Rejected-AOC,Not qualified,10-Feb-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3302319,SIMANCHAL SAHU,18-Dec-2025 11:10 PM,Rejected-AOC,Not qualified,10-Feb-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
