Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Renovation and Refurbation of conference hall of Sundargarh Irrigation Division, Sundargarh","Renovation and Refurbation of conference hall of Sundargarh Irrigation Division, Sundargarh",Please refer Tender documents. ,NA ,"8,43,619",Civil Works - Buildings,NA ,Tender,90.0,90.0,SUNDARGARH,770020.0,NA ,NA ,NA ,"O/O THE SE, SID, SUNDARGARH",No ,No,01-Nov-2025 10:00 AM,18-Nov-2025 11:00 AM,01-Nov-2025 10:00 AM,15-Nov-2025 05:30 PM,01-Nov-2025 10:00 AM ,15-Nov-2025 05:30 PM ,01-Nov-2025 10:00 AM,15-Nov-2025 05:30 PM,"4,000",0.0,Nil,Nil,No,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Sundargarh Irr.Divn,Sundargarh",SID-05/2025-26,2025_CEBBU_120342_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"8,436",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Receipt of Tender Paper Cost and EMD.,1.0,ICICI BANK,"O/O THE SE, SID, SUNDARGARH","O/O THE SE, SID, SUNDARGARH AT/PO-SANKARA DIST-SUNDARGARH PIN-770020",AOC,1,3227910,AMIT KUMAR SHARMA,15-Nov-2025 04:18 PM,Rejected-AOC,2nd Lowest,16-Feb-2026 04:05 PM,16-Feb-2026,"INR 717,160",90.0,Gobinda Chandra Majhi,16-Feb-2026 04:04 PM,28P1202526.pdf (4919.00 KB),WORK ORDER AND AGREEMENT COPY,SEDAOAEEAE,Internal,SEDAOAEEAE,Gobinda Chandra Majhi,16-Feb-2026 03:58 PM,techsummary_560145.pdf (714.25 KB),SEDAOAEEAE,Internal,SEDAOAEEAE,Gobinda Chandra Majhi,16-Feb-2026 04:01 PM,finsummary_560145.pdf (714.25 KB),"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Sundargarh Irr.Divn,Sundargarh",2025_CEBBU_120342_4,SID-05/2025-26,"Renovation and Refurbation of conference hall of Sundargarh Irrigation Division, Sundargarh",1.0,3227412.0,MALAYA CHARAN NAYAK,INR,"717,160",Finance,Bid Opening Summary,Gobinda Chandra Majhi,26-Nov-2025 05:51 PM,finance_560145.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GSTIN, PAN Card, Contractor Regd. Certificate, No Relation Certificate, Other document as per DTCN",2.0,ICICI NEFT/RTGS,,,AOC,2,3221557,Bikash Kumar Tanty,15-Nov-2025 03:08 PM,Rejected-AOC,2nd Lowest,16-Feb-2026 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,AOC,3,3227412,MALAYA CHARAN NAYAK,15-Nov-2025 01:55 PM,Accepted-AOC,1st Lowest Through Lottery,16-Feb-2026 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3216298,M/S GANESHRAM TOPPO,12-Nov-2025 11:29 AM,Rejected-AOC,2nd Lowest,16-Feb-2026 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3227574,PRANAB KUMAR MAJHI,15-Nov-2025 03:15 PM,Rejected-AOC,2nd Lowest,16-Feb-2026 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3226674,SHARAT KUMAR PATEL,15-Nov-2025 11:12 AM,Rejected-AOC,2nd Lowest,16-Feb-2026 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
