S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,01-Dec-2025 06:55 PM,16-Dec-2025 10:30 AM,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,NA ,NA ,01-Dec-2025 06:55 PM,15-Dec-2025 05:00 PM,20-Jan-2026 10:30 AM,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,21/OPHWC/2025-26,2025_OSPHW_122368_12,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"85,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Construction of Outer and Inner Boundary Wall with Approach Road at Sub Jail Barbil, Keonjhar",Building Work,Please refer Tender documents. ,NA ,"85,20,717",Civil Works - Buildings,NA ,Tender,90.0,120.0,Keonjhar,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,Technical,2 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,16-Dec-2025 12:03 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Srikanta Samal,12-Feb-2026 11:42 AM,finsummary_568679.pdf (373.22 KB),Finance,Financial bid opened,MONALISHA PADHY,20-Jan-2026 10:47 AM,,BOQ Comparative Chart,AS PER TC MINETUS,Internal,AS PER TC MINETUS,ANANDA CHANDRA PANDA,19-Jan-2026 12:34 PM,20-Jan-2026 10:30 AM,techsummary_568679.pdf (316.31 KB),13-Feb-2026,"INR 7,669,498",120.0,Bikram Keshari Malla,13-Feb-2026 12:50 PM,BARBIL_WO.pdf (381.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 03.02.2026,1.0,3303824.0,DEEPAK KUMAR JENA,INR,"7,669,498",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_122368_12,21/OPHWC/2025-26,"Construction of Outer and Inner Boundary Wall with Approach Road at Sub Jail Barbil, Keonjhar",1.0,3303824.0,DEEPAK KUMAR JENA,15-Dec-2025 02:30 PM,Accepted-AOC,QUALIFIED BIDDER,13-Feb-2026 12:50 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3299253.0,JITENDRA NARAYAN JENA,14-Dec-2025 09:05 AM,Rejected-Finance,DUE TO BIDDER BUT SC BIDDER GET WORK,12-Feb-2026 11:42 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
