Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Bank Name,Tender Stage
16-Feb-2026,"INR 449,771",90.0,Ramesh Chandra Nayak,16-Feb-2026 06:25 PM,Wo34.pdf (260.00 KB),Contact value including GST,1,3186515,JETHURAM PATRA,05-Nov-2025 11:31 PM,Rejected-Finance,Second,16-Feb-2026 06:22 PM,1.0,3166070.0,SUVARANJAN SAMAL,INR,"449,771",Municipal Bodies||Barbil Municipality,2025_ORULB_119252_34,BBLM-5/2025-26,"Construction of road from Rama Munda house to nala at Kara tala sahi, Ward No.2, Barbil",Finance,open,Ramesh Chandra Nayak,24-Nov-2025 06:38 PM,finance_555639.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,24-Nov-2025 04:30 PM,24-Nov-2025 04:40 PM,techsummary_555639.pdf (4230.28 KB),Technical,open,Ramesh Chandra Nayak,07-Nov-2025 06:30 PM,technical_555639.pdf,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,16-Feb-2026 06:22 PM,finsummary_555639.pdf (328.78 KB),AOC,"4,000",0.0,Nil,Nil,No,16-Oct-2025 10:00 AM,07-Nov-2025 11:00 AM,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,NA ,NA ,16-Oct-2025 10:00 AM,06-Nov-2025 05:00 PM,24-Nov-2025 04:40 PM,1,Fee/PreQual/Technical,.pdf,DTCN,"5,000",Yes,percentage,1.0%,Nil,Nil,"Construction of road from Rama Munda house to nala at Kara tala sahi, Ward No.2, Barbil","Construction of road from Rama Munda house to nala at Kara tala sahi, Ward No.2, Barbil",Please refer Tender documents. ,NA ,"5,00,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,1.0,Extension of opening date,Date,,Municipal Bodies||Barbil Municipality,BBLM-5/2025-26,2025_ORULB_119252_34,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,1,ICICI BANK,AOC
,,,,,,,2,3166070,SUVARANJAN SAMAL,29-Oct-2025 02:43 PM,Accepted-AOC,Lowest,16-Feb-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
