Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,19-Nov-2025 05:00 PM,28-Nov-2025 11:30 AM,19-Nov-2025 05:00 PM,27-Nov-2025 05:00 PM,19-Nov-2025 05:00 PM ,26-Nov-2025 03:00 PM ,19-Nov-2025 05:00 PM,27-Nov-2025 05:00 PM,"25,210",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,Yes,1.0,ICICI BANK,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-PHULBANI,Online Tender/11/SERWD PHULBANI/2025-26,2025_CERWI_121399_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"OO the SE,RWD,PHULBANI","OO the SE,RWD,PHULBANI",S/R to RD road to Latedi road such as SDBC from Ch 0/000 to 1/980 Km for the year 2025-26,S/R to RD road to Latedi road such as SDBC from Ch 0/000 to 1/980 Km for the year 2025-26,S/R to RD road to Latedi road such as SDBC from Ch 0/000 to 1/980 Km for the year 2025-26 ,NA ,"25,21,000",Civil Works - Roads,NA ,Tender,90.0,60.0,"OO the SE,RWD,PHULBANI",762001.0,NA ,NA ,NA ,"OO the SE,RWD,PHULBANI",No ,No,AOC,S.E,Internal,,Pragyan Devi,09-Feb-2026 08:20 PM,finsummary_565053.pdf (129.56 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-PHULBANI,2025_CERWI_121399_8,Online Tender/11/SERWD PHULBANI/2025-26,S/R to RD road to Latedi road such as SDBC from Ch 0/000 to 1/980 Km for the year 2025-26,1.0,3260816.0,Prakasha Chandra Panda,INR,"2,142,725",Finance,11 Nos Bidder Participated,Pragyan Devi,09-Feb-2026 08:11 PM,finance_565053.pdf,BOQ Comparative Chart,1,3260685,AMARESWARA SATAPATHY,27-Nov-2025 04:13 PM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,09-Feb-2026,"INR 2,142,725",60.0,Kartikeswar Sahu,09-Feb-2026 09:00 PM,latediroadsdbc.pdf (791.00 KB),S.E,Internal,,Pragyan Devi,09-Feb-2026 08:15 PM,techsummary_565053.pdf (129.56 KB),AOC
,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3260240,ANIRUDHA PRUSTY,27-Nov-2025 02:34 PM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3260576,KAILASH CHANDRA PANDA,27-Nov-2025 03:55 PM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3260816,Prakasha Chandra Panda,27-Nov-2025 04:40 PM,Accepted-AOC,Sucessful Bidder selected from transparent lottery system,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3253471,RAJALAXMI GURU,25-Nov-2025 11:36 AM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3255593,RAMADEVI MAHAKUDA,26-Nov-2025 11:32 AM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3252252,ROJALINI NAYAK,24-Nov-2025 08:20 PM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3258297,SANTOSH KUMAR DALAI,26-Nov-2025 07:22 PM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3260156,Santosh Kumar Panda,27-Nov-2025 03:31 PM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3252199,TARAKANTA GURU,25-Nov-2025 12:21 PM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3252977,TRUPTIMAYEE NAYAK,25-Nov-2025 09:45 AM,Rejected-AOC,Unsucessful Bidder,09-Feb-2026 09:01 PM,,,,,,,,,,,,,AOC
