Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Improvement to LFB of river Loharkhandi from Dimiripalli to Mandar.,Improvement to LFB of river Loharkhandi from Dimiripalli to Mandar.,AS PER DTCN. ,NA ,"6,12,48,116",Civil Works - Others,NA ,Tender,90.0,270.0,Bhanjanagar town in Ganjam district.,761126.0,NA ,NA ,NA ,HEAD OFFICE OCCL,No ,No,21-Aug-2025 06:00 PM,11-Sep-2025 12:00 PM,21-Aug-2025 06:00 PM,10-Sep-2025 05:30 PM,21-Aug-2025 06:00 PM ,27-Aug-2025 03:30 PM ,21-Aug-2025 06:00 PM,10-Sep-2025 05:30 PM,22-Oct-2025 11:30 AM,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd. UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012","6,13,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,ODISHA CONSTRUCTION CORPORATION LTD,E-procurement Notice No. 37/OCCL/2025-26(on-line),2025_OCCL_117167_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate, Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.",AOC,Finance,Opened Successfully.,Pratap Chandra Chaudhury,22-Oct-2025 12:32 PM,,BOQ Comparative Chart,Technical,Opened Successfully.,Pratap Chandra Chaudhury,11-Sep-2025 01:49 PM,,1,3065489,AMRIT PRADHAN,09-Sep-2025 08:39 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,13-Nov-2025 04:39 PM,01-Dec-2025,"INR 52,067,023",270.0,Sarat Chandra Ghadei,09-Feb-2026 01:23 PM,AOC_DIMIRIPALLI.pdf (639.00 KB),AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,13-Nov-2025 04:39 PM,finsummary_550135.pdf (505.29 KB),MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,19-Oct-2025 12:22 PM,22-Oct-2025 11:30 AM,techsummary_550135.pdf (50.81 KB),ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_117167_1,E-procurement Notice No. 37/OCCL/2025-26(on-line),Improvement to LFB of river Loharkhandi from Dimiripalli to Mandar.,1.0,3072993.0,Girish Kumar Tripathy,INR,"52,067,023",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",AOC,,,,,,,,,,,,2,3074363,Ganesh Sahu,10-Sep-2025 03:49 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,13-Nov-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC,,,,,,,,,,,,3,3072993,Girish Kumar Tripathy,10-Sep-2025 04:06 PM,Accepted-AOC,L1 SUCCESSFUL BIDDER.,09-Feb-2026 01:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,3068826,LAXMINARAYAN MALLICK,08-Sep-2025 01:28 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,13-Nov-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,3074334,M. DAMBURU,10-Sep-2025 03:36 PM,Rejected-Technical,Non - Responsive.,19-Oct-2025 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,3073007,m/s Anand Kumar Agrawal,10-Sep-2025 12:32 AM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,13-Nov-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,3073503,M/S SARATHI INFRASTRACTURE AND DEVELOPERS,10-Sep-2025 11:51 AM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,13-Nov-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,3074267,Nilachala Sahu,10-Sep-2025 03:18 PM,Rejected-Finance,L2 BIDDER.,13-Nov-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,3049476,SMT. RUPASHREE DAS,05-Sep-2025 09:16 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,13-Nov-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
