S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,AMP of RD road to Chudapudug road for the year 2025-26,AMP of RD road to Chudapudug road for the year 2025-26,Please refer Tender documents. ,NA ,"25,21,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Sambalpur,768001.0,NA ,NA ,NA ,"SE RW Division, Sambalpur",No ,No,"25,210",Yes,percentage,1.0%,Nil,Nil,20-Nov-2025 02:00 PM,29-Nov-2025 10:00 AM,20-Nov-2025 02:00 PM,28-Nov-2025 05:00 PM,NA ,NA ,20-Nov-2025 02:00 PM,28-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy of Tender cost, EMD, GSTIN, PAN, RC, Affidavit","SE RW Division, Sambalpur","SE RW Division, Sambalpur","6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,Tenderonline SBPR-08 of 25-26,2025_CERWI_121640_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,2025_CERWI_121640_1,Tenderonline SBPR-08 of 25-26,AMP of RD road to Chudapudug road for the year 2025-26,SE,Internal,,Ashirbad Panda,07-Feb-2026 04:35 PM,finsummary_565889.pdf (193.30 KB),Finance,All 3nos,Damayanti Sa,29-Nov-2025 01:16 PM,finance_565889.pdf,BOQ Comparative Chart,1.0,3263510.0,RAJKISHORE PRADHAN,INR,"2,142,975",07-Feb-2026,"INR 2,142,975",60.0,Ashirbad Panda,07-Feb-2026 04:37 PM,RDroadtoChudapudug.pdf (856.00 KB),aoc,1,3245994,BHAGABAN PRADHAN,22-Nov-2025 12:07 PM,Rejected-Technical,ok,07-Feb-2026 04:27 PM,SE,Internal,,Ashirbad Panda,07-Feb-2026 04:27 PM,techsummary_565889.pdf (193.30 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3262243,DINESH PRADHAN,28-Nov-2025 08:51 AM,Rejected-Technical,ok,07-Feb-2026 04:27 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3263510,RAJKISHORE PRADHAN,28-Nov-2025 01:48 PM,Accepted-AOC,ok,07-Feb-2026 04:37 PM,,,,,,,AOC
