Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_119949_12,RWDRRP-08 of 25-26,Periodical maint of N.H.-6 to Bhudrukala Road for the year 2025-26. (SDBC),1.0,3194496.0,AMIT KUMAR MOHAKUD,INR,"1,037,399",1,3194496,AMIT KUMAR MOHAKUD,07-Nov-2025 04:33 PM,Accepted-AOC,Lottery winner,23-Feb-2026 11:04 AM,23-Feb-2026,"INR 1,037,399",30.0,Sanjeet Kumar Naik,23-Feb-2026 11:04 AM,6626.pdf (499.00 KB),Finance,open,Sanjeet Kumar Naik,23-Feb-2026 10:56 AM,finance_557819.pdf,BOQ Comparative Chart,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,23-Feb-2026 11:00 AM,finsummary_557819.pdf (498.74 KB),Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,23-Feb-2026 10:59 AM,techsummary_557819.pdf (498.74 KB),AOC,Periodical maint of N.H.-6 to Bhudrukala Road for the year 2025-26. (SDBC),Periodical maint of N.H.-6 to Bhudrukala Road for the year 2025-26. (SDBC),Please refer Tender documents. ,NA ,"12,20,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Rairangpur,757043.0,NA ,NA ,NA ,SERWD Rairangpur,No ,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RWDRRP-08 of 25-26,2025_CERWI_119949_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,SERWD Rairangpur,SERWD Rairangpur,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,tender documents as per DTCN,"12,200",Yes,percentage,1.0%,Nil,Nil,27-Oct-2025 11:00 AM,10-Nov-2025 11:30 AM,27-Oct-2025 11:00 AM,07-Nov-2025 05:00 PM,27-Oct-2025 11:00 AM ,06-Nov-2025 05:00 PM ,27-Oct-2025 11:00 AM,07-Nov-2025 05:00 PM,AOC
,,,,,,,,,2,3189604,BHARAT GUPTA,06-Nov-2025 03:42 PM,Rejected-AOC,Lottery,23-Feb-2026 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.xls,Bill of quantity,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,3171106,ITISHREE MOHANTA,31-Oct-2025 09:58 PM,Rejected-AOC,Lottery,23-Feb-2026 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3192554,JAYANTA KUMAR ACHARYA,07-Nov-2025 11:37 AM,Rejected-AOC,Lottery,23-Feb-2026 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3182357,MOHAN MOHANTA,05-Nov-2025 05:18 PM,Rejected-AOC,Lottery,23-Feb-2026 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3193673,PADMALOCHAN MOHANTA,07-Nov-2025 01:45 PM,Rejected-AOC,Lottery,23-Feb-2026 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,3175092,SIDHESWAR MOHANTA,02-Nov-2025 06:54 PM,Rejected-AOC,Lottery,23-Feb-2026 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
