S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,1.0,Corrigendum 3,Date,,"Hiring of External Agency for Initial/Periodical Medical Examination (IME/PME), Eye Refraction, Audiometric and Silicosis test for Different Regions of OMC Ltd.","Hiring of External Agency for Initial/Periodical Medical Examination (IME/PME), Eye Refraction, Audiometric and Silicosis test for Different Regions of OMC Ltd.",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,365.0,Different Regions of OMC Ltd.,751001.0,NA ,NA ,NA ,"OMC Ltd., OMC House, Bhubaneswar",No ,No,1.0,Fee/PreQual/Technical,.pdf,"PAN,GSTIN and other documents as per DTCN",Orissa Mining Corporation,"OMC/E-PROC/CP/013/2025-26, Dtd. 16/07/2025",2025_OMC_115625_1,Yes,Limited,Item Rate,Services,2.0,No,No,Online,No,No,No,Head(Contract and Procurement),"OMC Ltd., OMC House, Bhubaneswar",16-Jul-2025 06:00 PM,14-Aug-2025 12:30 PM,16-Jul-2025 06:00 PM,14-Aug-2025 11:30 AM,NA ,NA ,16-Jul-2025 06:00 PM,14-Aug-2025 11:30 AM,08-Sep-2025 12:00 PM,"73,050",Yes,fixed,,Nil,Nil,0.0,0.0,Nil,Nil,No,AOC,Finance,Financial bid opening summary,Diptimayee Subhadarshini Dash,08-Sep-2025 03:09 PM,finance_546174.pdf,BOQ Comparative Chart,07-Feb-2026,"INR 1,611,735",365.0,Diptimayee Subhadarshini Dash,07-Feb-2026 11:22 AM,LOAIMEPME.pdf (1024.00 KB),Awarded for the work,1.0,3028081.0,CARE DIAGNOSTIC,INR,"1,611,735",Technical,Technical opening summary,Diptimayee Subhadarshini Dash,14-Aug-2025 01:00 PM,technical_546174.pdf,GM(Finance),Internal,"Sr.Manager(CA)Legal, Sr.Manager(CP),DGM(Persnl)",Diptimayee Subhadarshini Dash,07-Feb-2026 11:18 AM,finsummary_546174.pdf (568.19 KB),Orissa Mining Corporation,2025_OMC_115625_1,"OMC/E-PROC/CP/013/2025-26, Dtd. 16/07/2025","Hiring of External Agency for Initial/Periodical Medical Examination (IME/PME), Eye Refraction, Audiometric and Silicosis test for Different Regions of OMC Ltd.",1,3028081,CARE DIAGNOSTIC,13-Aug-2025 12:47 PM,Accepted-AOC,Awarded for the work,07-Feb-2026 11:22 AM,GM(Finance),Internal,"Sr.Manager(CA)Legal, Sr.Manager(CP), DGM(Persnl)",Diptimayee Subhadarshini Dash,06-Sep-2025 04:47 PM,08-Sep-2025 12:00 PM,techsummary_546174.pdf (463.56 KB),AOC
2.0,ICICI NEFT/RTGS,2.0,Corrigendum 2,Technical Bid,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3017888,"DHWAN MEDICAL CENTER, PROP-HEMANTA KUMAR MAHANKUDO",12-Aug-2025 02:55 PM,Rejected-Finance,Other than L1,07-Feb-2026 11:18 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3033721,Genx Diagnostics Ltd,12-Aug-2025 05:45 PM,Rejected-Technical,Techno-commercially Disqualified,06-Sep-2025 04:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Rate of GST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3015635,SVASTHYA CLINICS PRIVATE LIMITED,30-Jul-2025 02:18 PM,Rejected-Technical,Techno-commercially Disqualified,06-Sep-2025 04:47 PM,,,,,,,,AOC
