Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
S.E. Electrical Circle (RandB) Bhubaneswar,"S.E. Electrical Circle (RandB) Bhubaneswar, Nirman Soudha, Unit-V, 751001.",15-Oct-2025 06:00 PM,30-Oct-2025 11:30 AM,15-Oct-2025 06:00 PM,29-Oct-2025 05:00 PM,15-Oct-2025 06:00 PM ,22-Oct-2025 05:00 PM ,15-Oct-2025 06:00 PM,29-Oct-2025 05:00 PM,26-Nov-2025 03:00 PM,"Supply, Installation, Testing and Commissioning of 06 Nos.Sports High Mast LED Lighting at Lengu Mishra Mini Stadium in the District of Bargarh.","Supply, Installation, Testing and Commissioning of 06 Nos.Sports High Mast LED Lighting at Lengu Mishra Mini Stadium in the District of Bargarh.",Please refer Tender documents. ,NA ,"97,85,804",Electrical Works,NA ,Tender,90.0,180.0,Bargarh,768028.0,NA ,NA ,NA ,S.E. Electrical Circle (RandB) Bhubaneswar,No ,No,EIC-CIVIL||SE R and B Electrical,Bid Identification No.S.E.E.C (RandB) 15/2025-26,2025_EICCL_119549_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"97,858",No,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, PAN, GSTIN, Affidavit, Electrical License and other tender documents as per DTCN.","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"AEE, SEEC (RandB) Odisha, BBSR, PA to SEEC (RandB) Odisha, BBSR, AEE, GE Sub Division Bargarh, DAO, Bargarh (RandB) Division and SE, Bargarh (RandB) Division.",Nihar Chandra Naik,10-Feb-2026 03:38 PM,finsummary_556252.pdf (327.73 KB),EIC-CIVIL||SE R and B Electrical,2025_EICCL_119549_1,Bid Identification No.S.E.E.C (RandB) 15/2025-26,"Supply, Installation, Testing and Commissioning of 06 Nos.Sports High Mast LED Lighting at Lengu Mishra Mini Stadium in the District of Bargarh.",Technical,Opened.,Nihar Chandra Naik,30-Oct-2025 03:37 PM,,1.0,3148897.0,MESSERS OMM SAI ELECTRICALS,INR,"8,318,912",1,3165721,DIVINE ENTERPRISES,29-Oct-2025 01:17 PM,Rejected-Technical,Not fullfilled the criteria as per DTCN Clause No.11 (a).,21-Nov-2025 02:21 PM,10-Feb-2026,"INR 8,318,912",180.0,Nihar Chandra Naik,10-Feb-2026 03:42 PM,Ministadium.pdf (329.00 KB),AOC,Finance,Opened,Nihar Chandra Naik,26-Nov-2025 04:24 PM,,BOQ Comparative Chart,"S.E. Electrical Circle (RandB) Odisha, BBSR",Internal,"SE Bargarh (RandB) Division, DAO Bargarh (RandB) Division, AEE Bargarh GE Sub-Division, PA to SEEC (RandB) Odisha, BBSR, AEE SEEC (RandB) Odisha, BBSR.",Nihar Chandra Naik,21-Nov-2025 02:21 PM,26-Nov-2025 03:00 PM,techsummary_556252.pdf (637.46 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,2,3165422,MARUTI CONSTRUCTIONS,29-Oct-2025 11:08 AM,Rejected-Technical,Not fullfilled the criteria as per DTCN Clause No.11 (a).,21-Nov-2025 02:21 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3148897,MESSERS OMM SAI ELECTRICALS,24-Oct-2025 04:26 PM,Accepted-AOC,OK,10-Feb-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3160905,Ms. JAYANTI ELECTRICALS,27-Oct-2025 08:35 PM,Rejected-Technical,Not fullfilled the criteria as per DTCN Clause No.11 (a).,21-Nov-2025 02:21 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3165413,ONE STEP SOLUTIONS,29-Oct-2025 11:12 AM,Rejected-Technical,Not fullfilled the criteria as per DTCN Clause No.11 (a).,21-Nov-2025 02:21 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3145217,SANSKRUTI ASSOCIATES PRIVATE LIMITED,23-Oct-2025 02:48 PM,Rejected-AOC,OK,10-Feb-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3165572,SHIVASAKTI ENGINEERING AND CONSTRUCTION,29-Oct-2025 04:40 PM,Rejected-Technical,Not fullfilled the criteria as per DTCN Clause No.11 (g).,21-Nov-2025 02:21 PM,,,,,,,,,,,,,,,,,,,,,AOC
