EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"12,685",Yes,fixed,,Nil,Nil,"Executive Officer, Paralakhemundi Municipality","Executive Officer, Paralakhemundi Municipality","Completion of incomplete Community Hall at PWD Colony, Ward No.16",Completion of incomplete Community Hall,Please refer Tender documents. ,NA ,"12,68,595",Civil Works - Highways,NA ,Tender,90.0,90.0,Paralakhemundi Municipality,761200.0,NA ,NA ,NA ,Paralakhemundi Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT AND DTCN,Municipal Bodies||Parlakhemundi Municipal Council,05/PKDM-2025-26,2025_ORULB_122577_28,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,06-Dec-2025 10:00 AM,19-Dec-2025 11:00 AM,06-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,06-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,AOC,"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,21-Feb-2026 06:14 PM,finsummary_569492.pdf (2567.05 KB),"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,21-Feb-2026 05:45 PM,techsummary_569492.pdf (2567.05 KB),21-Feb-2026,"INR 1,268,595",90.0,LAXMAN KUMAR MURMU,21-Feb-2026 06:16 PM,28.pdf (486.00 KB),1.0,3313379.0,SIMMA ALLADA,INR,"1,268,595",Municipal Bodies||Parlakhemundi Municipal Council,2025_ORULB_122577_28,05/PKDM-2025-26,"Completion of incomplete Community Hall at PWD Colony, Ward No.16",1,3300268,MINOSI KARJI,17-Dec-2025 07:21 PM,Rejected-AOC,L2,21-Feb-2026 06:16 PM,Finance,It will be finalized by the Tender Committee,LAXMAN KUMAR MURMU,24-Dec-2025 11:44 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3313379,SIMMA ALLADA,18-Dec-2025 01:44 PM,Accepted-AOC,L1,21-Feb-2026 06:16 PM,,,,,,,AOC
