Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC","Construction of road from Charampa-Dungura RD road to baulanipatana via Baghamara Jalanga Gandibed,Kanigadia in the District of Balasore under MMSY-TRIP for the year 2024-25","Construction of road from Charampa-Dungura RD road to baulanipatana via Baghamara Jalanga Gandibed,Kanigadia in the District of Balasore under MMSY-TRIP for the year 2024-25",Please refer to the DTCN ,NA ,"4,68,75,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Balasore,756001.0,NA ,NA ,NA ,"CCE R.W.CIRCLE,BALASORE",No ,No,06-Sep-2025 11:00 AM,16-Sep-2025 11:00 AM,06-Sep-2025 11:00 AM,15-Sep-2025 05:00 PM,06-Sep-2025 11:00 AM ,12-Sep-2025 05:00 PM ,06-Sep-2025 11:00 AM,15-Sep-2025 05:00 PM,15-Nov-2025 11:00 AM,1.0,ICICI BANK,CE RW I||RWCIRCLE-BALASORE,CCE-BLS-NCB-23 OF 2025-26,2025_CERWI_117604_9,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,"CCE R.W.CIRCLE,BALASORE","O/o The CCE R.W.CIRCLE,BALASORE","4,68,750",Yes,percentage,1.0%,Nil,Nil,1.0,Modification of 1st Corrigendum,Other,,AOC,"CCE RW CIRCLE, BALASORE",Internal,"PA TO CCE RW CIRCLE, BALASORE AND JE ESTIMATOR R.W. CIRCLE, BALASORE AND DAO S.E RW DIVISION-II BALASORE",Durjyodhan Behera,27-Feb-2026 05:16 PM,finsummary_551465.pdf (401.41 KB),CE RW I||RWCIRCLE-BALASORE,2025_CERWI_117604_9,CCE-BLS-NCB-23 OF 2025-26,"Construction of road from Charampa-Dungura RD road to baulanipatana via Baghamara Jalanga Gandibed,Kanigadia in the District of Balasore under MMSY-TRIP for the year 2024-25",Technical,5 Numbers bidder admitted,Saibalini Singh,12-Nov-2025 07:12 PM,,1.0,3080876.0,PARAMESWAR MALLICK,INR,"39,848,385.21",1,3080603,JEETESH RANJAN BEHERA,15-Sep-2025 11:24 AM,Rejected-Technical,Non-Submission of EMD,12-Nov-2025 07:21 PM,27-Feb-2026,"INR 39,848,385.21",270.0,Durjyodhan Behera,27-Feb-2026 05:20 PM,219Charampa.pdf (167.00 KB),Work awarded to 1st lowest bidder,Finance,3 Numbers bidder admitted,Durjyodhan Behera,17-Nov-2025 11:59 AM,,BOQ Comparative Chart,1.0,Tender Revocation,Tender Revocation,12-Nov-2025 06:47 PM,4103.pdf ,2075.04,Technical Opening,CCE RW CIRCLE BALASORE,Internal,"PA TO CCE RW CIRCLE BALASORE AND JE ESTIMATOR CCE RW CIRCLE BALASORE AND DAO RW. DIVISION-II, BALASORE",Saibalini Singh,12-Nov-2025 07:21 PM,15-Nov-2025 11:00 AM,techsummary_551465.pdf (2090.40 KB),AOC
,,.pdf,"WORK EXPERIENCE,ATO,PROFFIT LOSS ACCOUNT ,MACHINERIES,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3076913,KRISHNA MOHAPATRA,13-Sep-2025 06:27 PM,Rejected-AOC,L2,27-Feb-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3079808,MURALIDHAR SAHOO,14-Sep-2025 05:16 PM,Rejected-Technical,Dis-Qualified,12-Nov-2025 07:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3077404,Nihar Ranjan Upadhyaya,15-Sep-2025 11:42 AM,Rejected-AOC,L3,27-Feb-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3080876,PARAMESWAR MALLICK,15-Sep-2025 04:17 PM,Accepted-AOC,L1,27-Feb-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
