Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,Bid Opening Summary,Sukanta Gardia,05-Jan-2026 05:17 PM,finance_569427.pdf,BOQ Comparative Chart,1.0,3299488.0,Tushar Kanta Gadatia,INR,"1,725,559.32",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,2025_EICCL_122579_1,SERNBKHR - 16 /2025-26,Provision of Comprehensive Annual Maintenance for Fire Fighting System at MCH G plus 2 Khariar in the district of Nuapada for the year 2025-26,"Er.SasankaSekharSukla,S.E.",Internal,"DilipkumarShaw,DAO.Er.SukantaGardia,E.E,Estimator,Er.PuspanjaliNag,JuniorEngineer,EstimatorI",Sukanta Gardia,05-Jan-2026 08:47 PM,finsummary_569427.pdf (261.13 KB),"Er.SasankaSekharSukla,S.E.",Internal,"DilipkumarShaw,DAO.Er.SukantaGardia,E.E,Estimator,Er.PuspanjaliNag,JuniorEngineer,EstimatorI",Sukanta Gardia,05-Jan-2026 05:23 PM,techsummary_569427.pdf (200.42 KB),29-Jan-2026,"INR 1,725,559.32",360.0,Sukanta Gardia,02-Feb-2026 12:13 PM,Aoc16.pdf (281.00 KB),AWARD OF CONTRACT,1,3311032,M/S FIRESTOP SALES AND SERVICES,17-Dec-2025 02:06 PM,Rejected-AOC,Not successful through transparent lottery process.,02-Feb-2026 12:14 PM,AOC,05-Dec-2025 10:00 AM,22-Dec-2025 11:00 AM,05-Dec-2025 10:00 AM,19-Dec-2025 05:00 PM,05-Dec-2025 10:00 AM ,19-Dec-2025 05:00 PM ,05-Dec-2025 10:00 AM,19-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, RC,PAN, VAT,GSTIN, EMD, Affidavit,Undertaking and any other document as per DTCN","SE,Khariar RandB Division,Khariar","O/O SE,Khariar RandB Division,Khariar",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,SERNBKHR - 16 /2025-26,2025_EICCL_122579_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Provision of Comprehensive Annual Maintenance for Fire Fighting System at MCH G plus 2 Khariar in the district of Nuapada for the year 2025-26,Provision of Comprehensive Annual Maintenance for Fire Fighting System at MCH G plus 2 Khariar in the district of Nuapada for the year 2025-26,Please refer Tender documents. ,NA ,"20,29,831",Electrical Works,Fire Fighting System ,Tender,90.0,360.0,Khariar,766107.0,NA ,NA ,NA ,"O/O SE,Khariar RandB Division,Khariar",No ,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"20,500",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3310872,SMART I TECHNOLOGIES,17-Dec-2025 04:46 PM,Rejected-AOC,Not successful through transparent lottery process.,02-Feb-2026 12:14 PM,AOC,,,,,,,,,,,.xls,Bill of Quantity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3299449,Starlight Enterprises,15-Dec-2025 01:25 PM,Rejected-AOC,Not successful through transparent lottery process.,02-Feb-2026 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3295054,TEXTEL TECHNOLOGIES PRIVATE LIMITED,12-Dec-2025 12:54 PM,Rejected-AOC,Not successful through transparent lottery process.,02-Feb-2026 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3313381,TOSHALI INDUSTRIES PRIVATE LIMITED,18-Dec-2025 11:48 AM,Rejected-AOC,Not successful through transparent lottery process.,02-Feb-2026 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3299488,Tushar Kanta Gadatia,13-Dec-2025 01:37 PM,Accepted-AOC,Successful through transparent lottery process and awarded the work,02-Feb-2026 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3295055,VACRON TECHNOLOGY PRIVATE LIMITED,11-Dec-2025 07:09 PM,Rejected-AOC,Not successful through transparent lottery process.,02-Feb-2026 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
