S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1,3254540,ISWARI PRASAD NAIK,25-Nov-2025 03:25 PM,Rejected-AOC,Unsuccessful,23-Feb-2026 12:21 PM,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,2025_CERWI_121373_13,Online - SEJSG 08 of 2025-26,S/R to R.Katapali to Chichinda via. Deogaon road for the year 2025-26.,1.0,3256561.0,LAXMI TRADERS,INR,"1,978,237",23-Dec-2025,"INR 1,978,237",60.0,Ashish Kumar Lenka,23-Feb-2026 12:21 PM,5032.pdf (969.00 KB),Work order for the work S/R to R.Katapali to Chichinda via. Deogaon road for the year 2025-26.,Finance,Admitted,Pratima Naik,18-Dec-2025 12:29 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pratima Naik,20-Dec-2025 03:45 PM,finsummary_565045.pdf (25.84 KB),Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pratima Naik,20-Dec-2025 11:39 AM,techsummary_565045.pdf (25.84 KB),AOC,Superintending Engineer,"R.W.Division, Jharsuguda",CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,Online - SEJSG 08 of 2025-26,2025_CERWI_121373_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN,GSTN No. EMD, Affidavit Online Cost of tender paper etc. as per DTCN",20-Nov-2025 06:00 PM,27-Nov-2025 11:00 AM,20-Nov-2025 06:00 PM,26-Nov-2025 05:00 PM,20-Nov-2025 06:00 PM ,24-Nov-2025 05:00 PM ,20-Nov-2025 06:00 PM,26-Nov-2025 05:00 PM,"23,271",Yes,percentage,1.0%,Nil,Nil,S/R to R.Katapali to Chichinda via. Deogaon road for the year 2025-26.,S/R to R.Katapali to Chichinda via. Deogaon road for the year 2025-26.,Please refer Tender documents. ,NA ,"23,27,064",Civil Works - Roads,NA ,Tender,90.0,60.0,Jharsuguda,768204.0,NA ,NA ,NA ,"R.W.Division, Jharsuguda",No ,No,1,ICICI BANK,AOC
2,3256561,LAXMI TRADERS,26-Nov-2025 12:28 PM,Accepted-AOC,Successful,23-Feb-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
