Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
11-Nov-2025 10:00 AM,20-Nov-2025 11:30 AM,11-Nov-2025 10:00 AM,19-Nov-2025 05:00 PM,11-Nov-2025 10:00 AM ,18-Nov-2025 05:00 PM ,11-Nov-2025 10:00 AM,19-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,Online Tender- 04/EERWDBLG/2025-26,2025_CERWI_121026_14,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,S/R to Mundapanga to Jubagudi via Ranipanga road for the year 2025-26,S/R to Mundapanga to Jubagudi via Ranipanga road for the year 2025-26,Please refer Tender documents. ,NA ,"5,08,097",Civil Works - Roads,NA ,Tender,90.0,60.0,EE RWD Balliguda,762013.0,NA ,NA ,NA ,"Executive Engineer, Rural Works Division, Balligu",No ,No,"5,080",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"Executive Engineer, Rural Works Division, Balligu","Executive Engineer, Rural Works Division, Balliguda",1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, GSTIN, PAN, RC, Machinery and as per DTCN Cost of tender Paper",AOC,DAO/EE/EST,Internal,DAO/EE/EST,Mahendra Kalet,07-Feb-2026 12:58 PM,finsummary_563260.pdf (1577.27 KB),DAO/EE/EST,Internal,DAO/EE/EST,Mahendra Kalet,07-Feb-2026 12:52 PM,techsummary_563260.pdf (1577.27 KB),07-Feb-2026,"INR 431,933",60.0,Mahendra Kalet,07-Feb-2026 01:09 PM,Work.pdf (1577.00 KB),Successful bidder Ch Mohan Prasad Subudhi C Class Contractor Stands is 1st Lowest.,1,3223904,AKASH KUMAR NAYAK,17-Nov-2025 12:03 PM,Rejected-Technical,Unccessful bidder,07-Feb-2026 12:52 PM,CE RW I||RWCIRCLE-BERHAMPUR||EE RW Divn. Baliguda,2025_CERWI_121026_14,Online Tender- 04/EERWDBLG/2025-26,S/R to Mundapanga to Jubagudi via Ranipanga road for the year 2025-26,1.0,3227132.0,CH MOHAN PRASAD SUBUDHI,INR,"431,933",Finance,Successful bidder Ch Mohan Prasad Subudhi C Class Contractor Stands is 1st Lowest.,Mahendra Kalet,07-Feb-2026 12:47 PM,finance_563260.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.pdf,Valid Mail ID and Whatsapp No,AOC,,,,,,,,,,,,,,,,,,,,2,3232413,BILARSEN PARASETH,18-Nov-2025 02:42 PM,Rejected-Technical,Unccessful bidder,07-Feb-2026 12:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,AOC,,,,,,,,,,,,,,,,,,,,3,3236362,BINAYAK MAHAPATRA,19-Nov-2025 09:43 AM,Rejected-Technical,Unccessful bidder,07-Feb-2026 12:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,AOC,,,,,,,,,,,,,,,,,,,,4,3227132,CH MOHAN PRASAD SUBUDHI,16-Nov-2025 03:58 PM,Accepted-AOC,Successful bidder Ch Mohan Prasad Subudhi C Class Contractor Stands is 1st Lowest.,07-Feb-2026 01:09 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,5,3236292,KUMUDINI MAHAPATRA,19-Nov-2025 10:32 AM,Rejected-Technical,Unccessful bidder,07-Feb-2026 12:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3237561,Pitidenga Patamajhi,19-Nov-2025 02:20 PM,Rejected-Technical,Unccessful bidder,07-Feb-2026 12:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3234865,SIBA NAYAK,19-Nov-2025 09:20 AM,Rejected-Technical,Unccessful bidder,07-Feb-2026 12:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3238483,SRIDHAR BEBARTTA,19-Nov-2025 04:30 PM,Rejected-Technical,Unccessful bidder,07-Feb-2026 12:52 PM,,,,,,,,,,,,,,,,AOC
