EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"2,11,530",Yes,percentage,1.0%,Nil,Nil,"10,000",Nil,Nil,No,Construction of Ticket Counter and cafe Center at the Derejang Eco Tourism site for the year 2025-26,Construction of Ticket Counter and cafe Center at the Derejang Eco Tourism site for the year 2025-26,Please refer Tender documents. ,NA ,"2,11,53,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Angul,759122.0,NA ,NA ,NA ,DFO ANGUL,No ,No,Forest Environment and Climate Change Department||RCCF Angul||DFO Angul,DFO-ANG-05-1 OF 2025-26,2025_DFOA_123949_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online Paper Cost, EMD, RC, GST, PAN, Affidavit, no relation",30-Dec-2025 10:00 AM,15-Jan-2026 11:00 AM,30-Dec-2025 10:00 AM,14-Jan-2026 05:00 PM,NA ,NA ,30-Dec-2025 10:00 AM,14-Jan-2026 05:00 PM,19-Jan-2026 10:00 AM,DFO ANGUL,Divisional Forest Officer Angul Division Angul At-Thana Chhack Po/Ps/Dist-Angul,AOC,1.0,3350723.0,CHANDAN KUMAR PRADHAN,INR,"17,982,439",Forest Environment and Climate Change Department||RCCF Angul||DFO Angul,2025_DFOA_123949_2,DFO-ANG-05-1 OF 2025-26,Construction of Ticket Counter and cafe Center at the Derejang Eco Tourism site for the year 2025-26,DFO Angul,Internal,"SO, ACFs",Nitish Kumar,17-Jan-2026 03:53 PM,19-Jan-2026 10:00 AM,techsummary_573619.pdf (3176.87 KB),13-Feb-2026,"INR 17,982,439",90.0,Nitish Kumar,13-Feb-2026 01:31 PM,2.pdf (1123.00 KB),CHANDAN KUMAR PRADHAN is awarded to the Tender of the Work,DFO Angul,Internal,"ACFs, SO",Nitish Kumar,13-Feb-2026 01:16 PM,finsummary_573619.pdf (1122.55 KB),Finance,2nod. bidder,Nitish Kumar,13-Feb-2026 01:05 PM,finance_573619.pdf,BOQ Comparative Chart,Technical,2 nos. participants,Nitish Kumar,17-Jan-2026 03:45 PM,technical_573619.pdf,1.0,3350723.0,CHANDAN KUMAR PRADHAN,13-Jan-2026 03:03 AM,Accepted-AOC,CHANDAN KUMAR PRADHAN selected by the Tender committee,13-Feb-2026 01:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3352076.0,DAS FAB,12-Jan-2026 05:49 PM,Rejected-Finance,Not Selected by Tender Committee,13-Feb-2026 01:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
