Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Superintending Engineer RWD-II, GJM, BAM","O/o the Superintending Engineer Rural Works Division-II, Ganjam, Berhampur",30-Oct-2025 05:00 PM,08-Nov-2025 11:00 AM,30-Oct-2025 05:00 PM,07-Nov-2025 05:00 PM,30-Oct-2025 05:00 PM ,06-Nov-2025 05:00 PM ,30-Oct-2025 05:00 PM,07-Nov-2025 05:00 PM,1.0,Corrigendum,Other,,"11,800",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,Online Tender/13/SERWD-II/2025-26,2025_CERWI_120358_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Valid RC Copy Affidavit EMD Tender paper Cost PAN and GST Regi. as per DTCN,1,ICICI BANK,S/R Huma Kantiagada RD road to Mayurpada for the year 2025-26,S/R Huma Kantiagada RD road to Mayurpada for the year 2025-26,Please refer Tender documents. ,NA ,"11,76,417",Civil Works - Roads,NA ,Tender,90.0,30.0,Berhampur,760010.0,NA ,NA ,NA ,"O/o the S.E R.W.D-II, Ganjam, Berhampur",No ,No,AOC,02-Feb-2026,"INR 1,000,072",30.0,Sudipta Senapati,02-Feb-2026 06:02 PM,3HumaKantiagudaWO.pdf (837.00 KB),Work Order,1,3173058,Biduta Acharya,05-Nov-2025 12:40 PM,Accepted-AOC,Successful Bidder in Lottery,02-Feb-2026 06:02 PM,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,02-Feb-2026 05:56 PM,techsummary_560099.pdf (680.14 KB),"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,02-Feb-2026 05:59 PM,finsummary_560099.pdf (1213.32 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,2025_CERWI_120358_1,Online Tender/13/SERWD-II/2025-26,S/R Huma Kantiagada RD road to Mayurpada for the year 2025-26,1.0,3173058.0,Biduta Acharya,INR,"1,000,072",Finance,Tender will be finalized after downloaded Bid documents scrutinized.,Babina Sahu,17-Nov-2025 01:44 PM,finance_560099.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3193655,KIRANA KUMAR NAHAK,07-Nov-2025 01:57 PM,Rejected-AOC,Unsuccessful Bidder,02-Feb-2026 06:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
