S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,MD OLIC BBSR,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,Orissa Lift Irrigation Corporation,2003 DT-07.03.2025,2025_OLIC_111514_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"6,63,000",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,Yes,Installation of Borewells under Solar Pumping System in KALAHANDI DISTRICT PKG-01 BID ID-87,Installation of Borewells under Solar Pumping System in KALAHANDI DISTRICT PKG-01 BID ID-87,Please refer Tender Document DTCN ,NA ,"6,63,15,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,730.0,90.0,KALAHANDI,766001.0,NA ,NA ,NA ,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,No ,No,11-Mar-2025 10:00 AM,03-Apr-2025 11:00 AM,11-Mar-2025 10:00 AM,02-Apr-2025 05:00 PM,11-Mar-2025 10:00 AM ,21-Mar-2025 05:00 PM ,11-Mar-2025 10:00 AM,02-Apr-2025 05:00 PM,07-Jul-2025 11:10 AM,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",AOC,Orissa Lift Irrigation Corporation,2025_OLIC_111514_3,2003 DT-07.03.2025,Installation of Borewells under Solar Pumping System in KALAHANDI DISTRICT PKG-01 BID ID-87,1.0,2874763.0,MS SAITHIRUMALA BOREWELLS,INR,"56,374,481.13",CE MECH DOWR,External,"FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, ADDL. DIRECTOR GWD, EE (ELECT.) OLIC, EE (MP) OLIC",Sudarsan Sadangi,07-Jul-2025 11:08 AM,07-Jul-2025 11:10 AM,techsummary_532780.pdf (12490.21 KB),13-Oct-2025,"INR 56,374,481.13",90.0,Sudarsan Sadangi,12-Feb-2026 05:23 PM,OrderKalahandi01SOLAR.pdf (2888.00 KB),Order,MD OLIC LTD,Internal,"FA-CUM-CAO DOWR, FA AND CAO OLIC, ED (TECH) OLIC, ADDL. CHIEF ENGINEER RWSS, REP. OF DIRECTOR GWD, EE (MP) OLIC",Sudarsan Sadangi,13-Oct-2025 06:12 PM,finsummary_532780.pdf (39756.17 KB),Finance,Six nos of bidders have participated,Sudarsan Sadangi,08-Jul-2025 03:16 PM,,BOQ Comparative Chart,Technical,Nine nos of bidders have participated,Sudarsan Sadangi,03-Apr-2025 04:08 PM,,1,2874479,AJAY INFRA AND CONSTRUCTION PVT LTD,02-Apr-2025 10:58 AM,Rejected-Finance,Accepted by Tender Committee but Lost the Lottery,13-Oct-2025 06:12 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2863367,DINESH KUMAR AGRAWAL,02-Apr-2025 10:00 AM,Rejected-Finance,Accepted by Tender Committee but Lost the Lottery,13-Oct-2025 06:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2874597,M/s Ganesh Borewells,02-Apr-2025 12:45 PM,Rejected-Technical,Technically disqualified by Technical Committee,07-Jul-2025 11:08 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2873859,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",01-Apr-2025 01:17 PM,Rejected-Finance,Accepted by Tender Committee but Lost the Lottery,13-Oct-2025 06:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2874531,"m s mahabir borewell and equipments, prop.padmalava mallick",02-Apr-2025 12:04 PM,Rejected-Technical,Technically disqualified by Technical Committee,07-Jul-2025 11:08 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2874715,M/S ORISSA ENTERPRISES,02-Apr-2025 02:30 PM,Rejected-Technical,Technically disqualified by Technical Committee,07-Jul-2025 11:08 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2874763,MS SAITHIRUMALA BOREWELLS,02-Apr-2025 02:54 PM,Accepted-AOC,L-1 Bidder,12-Feb-2026 05:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2874749,Pawan Kuamr Agrawal,02-Apr-2025 02:58 PM,Rejected-Finance,Accepted by Tender Committee but Lost the Lottery,13-Oct-2025 06:12 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2873842,R S Infrastructure,02-Apr-2025 08:02 AM,Rejected-Finance,Accepted by Tender Committee but Lost the Lottery,13-Oct-2025 06:12 PM,AOC
