Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
23-Dec-2025,"INR 999,700",60.0,Ashish Kumar Lenka,23-Feb-2026 12:33 PM,5037.pdf (935.00 KB),Work order for the work S/R to RD road to Tileimal road in the district of Jharsuguda for the year 2025-26,1.0,3250652.0,SAMIR KUMAR SAI DEO,INR,"999,700",CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,2025_CERWI_121373_11,Online - SEJSG 08 of 2025-26,S/R to RD road to Tileimal road in the district of Jharsuguda for the year 2025-26,1,3254392,PRATIK CONSTRUCTION,25-Nov-2025 02:39 PM,Rejected-AOC,unsuccessful,23-Feb-2026 12:34 PM,Finance,Admitted,Pratima Naik,18-Dec-2025 12:42 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pratima Naik,20-Dec-2025 03:43 PM,finsummary_565041.pdf (25.84 KB),Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pratima Naik,20-Dec-2025 12:17 PM,techsummary_565041.pdf (25.84 KB),AOC,18-Nov-2025 05:00 PM,26-Nov-2025 11:00 AM,18-Nov-2025 05:00 PM,25-Nov-2025 05:00 PM,18-Nov-2025 05:00 PM ,21-Nov-2025 05:00 PM ,18-Nov-2025 05:00 PM,25-Nov-2025 05:00 PM,S/R to RD road to Tileimal road in the district of Jharsuguda for the year 2025-26,S/R to RD road to Tileimal road in the district of Jharsuguda for the year 2025-26,Please refer Tender documents. ,NA ,"11,75,979",Civil Works - Roads,NA ,Tender,90.0,60.0,Jharsuguda,768204.0,NA ,NA ,NA ,"R.W.Division, Jharsuguda",No ,No,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,Online - SEJSG 08 of 2025-26,2025_CERWI_121373_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN,GSTN No. EMD, Affidavit Online Cost of tender paper etc. as per DTCN",1,ICICI BANK,"11,760",Yes,percentage,1.0%,Nil,Nil,Superintending Engineer,"R.W.Division, Jharsuguda",AOC
,,,,,,,,,,,,,,,,2,3250652,SAMIR KUMAR SAI DEO,25-Nov-2025 03:07 PM,Accepted-AOC,Successful,23-Feb-2026 12:34 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,AOC
