Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Periodical maint of Bankati Bharandiha via Golamunda for the year 2025-26. SDBC,Periodical maint of Bankati Bharandiha via Golamunda for the year 2025-26. SDBC,Please refer Tender documents. ,NA ,"8,47,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Rairangpur,757043.0,NA ,NA ,NA ,SERWD Rairangpur,No ,No,"8,470",Yes,percentage,1.0%,Nil,Nil,SERWD Rairangpur,SERWD Rairangpur,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents as per DTCN,1,ICICI BANK,29-Oct-2025 11:00 AM,12-Nov-2025 11:30 AM,29-Oct-2025 11:00 AM,11-Nov-2025 05:00 PM,29-Oct-2025 11:00 AM ,10-Nov-2025 05:00 PM ,29-Oct-2025 11:00 AM,11-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RWDRRP-10 of 25-26,2025_CERWI_120051_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,21-Feb-2026 02:51 PM,finsummary_558225.pdf (463.45 KB),Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,21-Feb-2026 02:48 PM,techsummary_558225.pdf (463.45 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_120051_14,RWDRRP-10 of 25-26,Periodical maint of Bankati Bharandiha via Golamunda for the year 2025-26. SDBC,1.0,3184690.0,DEBAJYOTI GIRI,INR,"720,419",1,3184690,DEBAJYOTI GIRI,05-Nov-2025 07:34 PM,Accepted-AOC,Lottery winner,21-Feb-2026 02:53 PM,21-Feb-2026,"INR 720,419",30.0,Sanjeet Kumar Naik,21-Feb-2026 02:53 PM,6794.pdf (463.00 KB),Finance,open,Sanjeet Kumar Naik,21-Feb-2026 02:47 PM,finance_558225.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3182542,MOHAN MOHANTA,06-Nov-2025 03:33 PM,Rejected-AOC,Lottery,21-Feb-2026 02:53 PM,,,,,,,,,,,,,AOC
