S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,NIT Document,Other,,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_12,2025_ORULB_122920_38,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"3,542",Yes,fixed,,Nil,Nil,Construction of paver road from Sajat house towards Gaffar house ward no.15,Construction of paver road from Sajat house towards Gaffar house ward no.15,Please refer Tender documents. ,NA ,"3,54,237",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,EO,Basudevpur Municipality,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,14-Dec-2025 10:00 AM,22-Dec-2025 11:00 AM,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,NA ,NA ,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,AOC,Nibedita Behera,Internal,"EO,ME,JE,Acct",SUDHANSU MOHAN,07-Feb-2026 04:57 PM,techsummary_571222.pdf (11394.88 KB),Nibedita Behera,Internal,"EO,ME,JE,ACCT",SUDHANSU MOHAN,09-Feb-2026 11:56 AM,finsummary_571222.pdf (11394.88 KB),Finance,ok,SUDHANSU MOHAN,22-Dec-2025 02:53 PM,finance_571222.pdf,BOQ Comparative Chart,Municipal Bodies||Basudevpur Municipality,2025_ORULB_122920_38,BSP_2025-26_12,Construction of paver road from Sajat house towards Gaffar house ward no.15,1.0,3315115.0,Rajesh Kumar Mohanty,INR,"355,342",1,3314505,MADHUSUDAN PATRA(SC),18-Dec-2025 05:55 PM,Rejected-AOC,Not Selected,19-Feb-2026 01:24 PM,19-Feb-2026,"INR 355,342",45.0,SUDHANSU MOHAN,19-Feb-2026 01:24 PM,38.pdf (249.00 KB),ok,AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3310288,MD AMINUDDIN KHAN,17-Dec-2025 10:59 AM,Rejected-AOC,Not Selected,19-Feb-2026 01:24 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3315154,Pitambar Mandal,19-Dec-2025 02:20 PM,Rejected-AOC,Not Selected,19-Feb-2026 01:24 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3315115,Rajesh Kumar Mohanty,18-Dec-2025 07:33 PM,Accepted-AOC,Selected,19-Feb-2026 01:24 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3313343,SK IMRAN,19-Dec-2025 07:05 PM,Rejected-AOC,Not Selected,19-Feb-2026 01:24 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3318207,SK SAFI,19-Dec-2025 07:50 PM,Rejected-AOC,Not Selected,19-Feb-2026 01:24 PM,,,,,,,,AOC
