Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"Chief Engineer (Buildings-I), Odisha, Bhubaneswar.","O/o. the E.I.C. (Civil), Odisha, Unit-V, Nirman Soudha, Bhubaneswar.",25-Jun-2025 01:00 PM,10-Jul-2025 11:30 AM,25-Jun-2025 01:00 PM,09-Jul-2025 05:00 PM,NA ,NA ,25-Jun-2025 01:00 PM,09-Jul-2025 05:00 PM,18-Sep-2025 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Paper Cost and EMD Online, PAN, GSTIN, Affidavit, Regd. Certificate and other Documents as per DTCN.","14,63,000",Yes,fixed,,Nil,Nil,Construction of New CHC Building at Bijepur in the District of Bargarh.,Construction of New CHC Building at Bijepur in the District of Bargarh.,Please refer Tender documents. ,NA ,"14,62,99,988",Civil Works - Buildings,NA ,Tender,90.0,547.0,BARGARH DIST.,768032.0,NA ,NA ,NA ,"O/o. the E.I.C. (Civil), Odisha, Bhubaneswar.",No ,No,EIC-CIVIL,C.E. (B) - 13 / 2025-26,2025_EICCL_114840_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC,Technical,3 Nos. Bidders Received,Priyabrata Samantara,10-Jul-2025 12:11 PM,,EIC-CIVIL,2025_EICCL_114840_1,C.E. (B) - 13 / 2025-26,Construction of New CHC Building at Bijepur in the District of Bargarh.,Sri S K Singh Principal Secretary to Govt Works Dept Odisha,Internal,Sri S Behera EIC Civil cum Roads Sri P Samantara CE Buildings I Sri H K Panda CE Buildings II Sri L Tudu Joint Secy Finance Dept Sri A Mohanty Joint Secy Law Dept Sr R Mahapatra FAcumSpecial Secy Work,Ashok Kumar Lenka,16-Feb-2026 05:40 PM,finsummary_544365.pdf (376.17 KB),1.0,2992974.0,MONALISA ENGICONS,INR,"141,984,138",16-Feb-2026,"INR 141,984,138",547.0,Ashok Kumar Lenka,16-Feb-2026 05:47 PM,AOC_Bijepur.pdf (2991.00 KB),AOC,1,2992974,MONALISA ENGICONS,09-Jul-2025 04:19 PM,Accepted-AOC,L1,16-Feb-2026 05:47 PM,"Er Satyabrata Behera EIC (Civil-cum-Roads), Odisha",Internal,Er P Samantara CE Buildings I Odisha Er A K Lenka Addl CE Buildings I Odisha Smt Poonam Singh FA,Priyabrata Samantara,16-Sep-2025 06:59 PM,18-Sep-2025 02:00 PM,techsummary_544365.pdf (546.50 KB),Finance,Opening,Priyabrata Samantara,18-Sep-2025 04:40 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2993821,Paban Kumar Agrawal,09-Jul-2025 12:15 PM,Rejected-AOC,L2,16-Feb-2026 05:47 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2990146,Varsha Construction,09-Jul-2025 11:48 AM,Rejected-Technical,Disqualified,16-Sep-2025 06:59 PM,,,,,,,,,,,,,,AOC
