Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Municipal Bodies||Basudevpur Municipality,2025_ORULB_122920_31,BSP_2025-26_12,Construction of paver road from Bardhan adi park towards Laxmidhar Pradhan house ward no.13,1.0,3318131.0,Rakesh Ranjan Nayak,INR,"432,701",1,3317834,Bishnu Mohan Palitta,19-Dec-2025 05:11 PM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,25-Feb-2026,"INR 432,701",45.0,SUDHANSU MOHAN,25-Feb-2026 04:43 PM,31.pdf (151.00 KB),ok,Finance,ok,SUDHANSU MOHAN,23-Dec-2025 12:49 AM,finance_571213.pdf,BOQ Comparative Chart,Nibedita Behera,Internal,"E.O,M.E,J.E,Accountant",SUDHANSU MOHAN,25-Feb-2026 04:31 PM,finsummary_571213.pdf (6235.45 KB),Nibedita Behera,Internal,"E.O,M.E,J.E,Accountant",SUDHANSU MOHAN,25-Feb-2026 01:23 PM,techsummary_571213.pdf (11394.88 KB),AOC,"4,314",Yes,fixed,,Nil,Nil,14-Dec-2025 10:00 AM,22-Dec-2025 11:00 AM,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,NA ,NA ,14-Dec-2025 10:00 AM,20-Dec-2025 05:00 PM,Construction of paver road from Bardhan adi park towards Laxmidhar Pradhan house ward no.13,Construction of paver road from Bardhan adi park towards Laxmidhar Pradhan house ward no.13,Please refer Tender documents. ,NA ,"4,31,356",Civil Works - Roads,NA ,Tender,90.0,45.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,ICICI BANK,Municipal Bodies||Basudevpur Municipality,BSP_2025-26_12,2025_ORULB_122920_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,NIT Document,Other,,EO,Basudevpur Municipality,"2,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,2,3310269,MD AMINUDDIN KHAN,17-Dec-2025 10:49 AM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,3315626,NIRANJAN MAHAPRASAD,18-Dec-2025 09:43 PM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,3315368,Pradeep Kumar Das,18-Dec-2025 08:23 PM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,3316219,Radhakrushna Sethi,19-Dec-2025 11:14 AM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,3315067,Rajesh Kumar Mohanty,18-Dec-2025 07:19 PM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,3318131,Rakesh Ranjan Nayak,19-Dec-2025 07:14 PM,Accepted-AOC,accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,3318247,RANJITA DASH,20-Dec-2025 10:29 AM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,9,3319027,Santosh Kumar Panda,20-Dec-2025 01:35 PM,Rejected-AOC,Not accepted,25-Feb-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
