Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"General Manager, WATCO Division, Cuttack","O/o-General Manager, WATCO Division, Cuttack",1.0,Fee/PreQual/Technical/Finance,.pdf,"Copy of PAN, GSTIN,Affidavits,Certificates,Formats,Schedules and other documents if any as per DTCN",WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Cuttack,GMWATCO (W)-13(4)/2025-26 Dtd.09.12.2025,2025_WCUTT_123251_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of DRINKING WATER KIOSK at Sishubhawan near Aahara Kendra, Ward No- 11 Zone-17 under WATCO Section Townhall, Cuttack","Construction of DRINKING WATER KIOSK at Sishubhawan near Aahara Kendra, Ward No- 11 Zone-17 under WATCO Section Townhall, Cuttack",Please refer Tender documents. ,NA ,"7,31,518",Civil Works - Water Works,NA ,Tender,120.0,90.0,Cuttack,753003.0,NA ,NA ,NA ,"O/o-General Manager, WATCO Division, Cuttack",No ,No,"4,720",Nil,Nil,No,1.0,ICICI BANK,15-Dec-2025 06:05 PM,29-Dec-2025 12:30 PM,15-Dec-2025 06:05 PM,26-Dec-2025 05:00 PM,15-Dec-2025 06:05 PM ,22-Dec-2025 05:00 PM ,15-Dec-2025 06:05 PM,26-Dec-2025 05:00 PM,"7,315",Yes,percentage,1.0%,Nil,Nil,AOC,Baishnu Bhusan Behera,Internal,,Biswaranjan Rath,16-Feb-2026 05:37 PM,finsummary_571777.pdf (460.92 KB),WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Cuttack,2025_WCUTT_123251_1,GMWATCO (W)-13(4)/2025-26 Dtd.09.12.2025,"Construction of DRINKING WATER KIOSK at Sishubhawan near Aahara Kendra, Ward No- 11 Zone-17 under WATCO Section Townhall, Cuttack",1.0,3330351.0,SANTOSH KUMAR MOHAPATRA,INR,"621,863",Finance,All the bidders found to be responsive,Biswaranjan Rath,29-Dec-2025 02:02 PM,,BOQ Comparative Chart,1,3319340,PRAVAKAR GURU,22-Dec-2025 03:01 PM,Rejected-AOC,L3,16-Feb-2026 05:40 PM,16-Feb-2026,"INR 621,863",90.0,Biswaranjan Rath,16-Feb-2026 05:40 PM,aoc13042526.pdf (449.00 KB),L1 Bidder,Baishnu Bhusan Behera,Internal,,Biswaranjan Rath,16-Feb-2026 05:22 PM,techsummary_571777.pdf (460.92 KB),AOC
,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3330351,SANTOSH KUMAR MOHAPATRA,26-Dec-2025 04:53 PM,Accepted-AOC,L1,16-Feb-2026 05:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3326363,SHISHIR KUMAR SWAIN,24-Dec-2025 06:41 PM,Rejected-AOC,L2,16-Feb-2026 05:40 PM,,,,,,,,,,,,,,AOC
