S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,17-Sep-2025 10:00 AM,04-Oct-2025 10:00 AM,17-Sep-2025 10:00 AM,03-Oct-2025 05:00 PM,NA ,NA ,17-Sep-2025 10:00 AM,03-Oct-2025 05:00 PM,29-Nov-2025 10:00 AM,"10,000",0.0,Nil,Nil,No,Construction of 50 seated Primary School Hostel at Pirikudi UGHS under Khajuripada Block,Construction of 50 seated Primary School Hostel at Pirikudi UGHS under Khajuripada Block.,Please refer Tender documents. ,NA ,"1,52,22,294",Civil Works - Buildings,NA ,Tender,90.0,270.0,ITDA Phulbani,762001.0,NA ,NA ,NA ,ITDA Phulbani,No ,No,PA ITDA Phulbani,ITDA Phulbani,1.0,Fee/PreQual/Technical,.pdf,Technical bid,"1,52,223",Yes,fixed,,Nil,Nil,"ST and SC Development Deptt||ITDA, Phulbani",PA ITDA PLB_03 of 2025-26,2025_STSCD_118093_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,"ST and SC Development Deptt||ITDA, Phulbani",2025_STSCD_118093_1,PA ITDA PLB_03 of 2025-26,Construction of 50 seated Primary School Hostel at Pirikudi UGHS under Khajuripada Block,Technical,All Bidders are Primarily Admitted,Gadardhar Patra,04-Oct-2025 11:00 AM,,PA ITDA Phulbani,Internal,Members of ITDA Phulbani,Gadardhar Patra,21-Feb-2026 08:29 PM,finsummary_552761.pdf (978.88 KB),1.0,3106879.0,NARAYAN PRADHAN,INR,"15,399,163",21-Feb-2026,"INR 15,399,163",270.0,Gadardhar Patra,21-Feb-2026 08:32 PM,370narayanaPradhanpirikudi.pdf (330.00 KB),1,3107633,ashok kumar dhal,03-Oct-2025 04:33 PM,Rejected-Finance,Not succeed in lottery,21-Feb-2026 08:29 PM,"PA ITDA, PHULBANI",Internal,"PA ITDA, PHULBANI",Gadardhar Patra,28-Nov-2025 03:45 PM,29-Nov-2025 10:00 AM,techsummary_552761.pdf (4388.47 KB),Finance,All bidder are admitted for financial evaluation,Jaya Prakash Jena,29-Nov-2025 11:38 AM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3106525,KAMAL LOCHAN PRADHAN,03-Oct-2025 10:56 AM,Rejected-Technical,"The work mentioned in the submitted experience certificate is not of a similar nature to the work specified in the present contract. Therefore, the bidder is not eligible as per Clause 122(b) on page 21 of the DTCN.",28-Nov-2025 03:45 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3106879,NARAYAN PRADHAN,03-Oct-2025 03:20 PM,Accepted-AOC,Succeeded in lottery,21-Feb-2026 08:32 PM,,,,,,,,,,,,,,AOC
