Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
Superintending Engineer,Internal,,Shibaji Pradhan,06-Feb-2026 04:06 PM,techsummary_567646.pdf (901.45 KB),1,3288473,ANKIT KUMAR AGRAWAL,08-Dec-2025 01:47 PM,Accepted-AOC,First lowest bidders,06-Feb-2026 04:17 PM,06-Feb-2026,"INR 1,888,308.7",120.0,Shibaji Pradhan,06-Feb-2026 04:17 PM,Drcs.pdf (901.00 KB),1.0,3288473.0,ANKIT KUMAR AGRAWAL,INR,"1,888,308.7",Finance,13 No. of bidders,Shibaji Pradhan,09-Dec-2025 12:11 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,,Shibaji Pradhan,06-Feb-2026 04:12 PM,finsummary_567646.pdf (901.45 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2025_EICCL_122139_3,BC KLD-08/2025-26,Improvement work of office Building of DRCS in the District of Kalahandi,AOC,Improvement work of office Building of DRCS in the District of Kalahandi,Building,Please refer Tender documents. ,NA ,"22,21,278",Civil Works - Buildings,NA ,Tender,90.0,120.0,Bhawanipatna Kalahandi,766001.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division,No ,No,"22,213",Yes,percentage,1.0%,Nil,Nil,Superintending Engineer,Superintending Engineer Kalahandi R and B Division Bhawanipatna,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-08/2025-26,2025_EICCL_122139_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Nov-2025 09:00 AM,09-Dec-2025 11:00 AM,28-Nov-2025 09:00 AM,08-Dec-2025 05:00 PM,28-Nov-2025 09:00 AM ,07-Dec-2025 05:00 PM ,28-Nov-2025 09:00 AM,08-Dec-2025 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor RC, PAN, GSTIN, Affidavits under taking other documents as per DTCN",AOC
,,,,,,2,3276312,BIKASH RANJAN BABU,03-Dec-2025 09:09 PM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,AOC
,,,,,,3,3275755,B. Surya Narayan Senapati,08-Dec-2025 06:03 AM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3287562,Debabrata Mohanty,08-Dec-2025 05:20 AM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3284102,Debasish Kumar Sahu,08-Dec-2025 09:41 AM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3288484,DILLIP KUMAR SAHU,08-Dec-2025 04:07 PM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3289552,JAGANATH PADHY,08-Dec-2025 03:45 PM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3283995,JYOTIRMAYEE TANKAR,08-Dec-2025 08:16 AM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3287788,LOKNATH MAHARANA,08-Dec-2025 03:27 PM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3283924,RAKESH KUMAR SAHU,08-Dec-2025 06:41 AM,Rejected-Finance,Disqualified,06-Feb-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
