Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.xls,boq,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,Const. Of Road from Gagan Pattnayak house to Tarini Mandir in Ward-13,Const. Of Road from Gagan Pattnayak house to Tarini Mandir in Ward-13,Please refer Tender documents. ,NA ,"12,77,949",Civil Works - Others,NA ,Tender,180.0,60.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,Municipal Bodies||Anandapur Municipal Council,AM-ANDP-03/2025-26,2025_ORULB_119926_53,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"12,779",Yes,percentage,1.0%,Nil,Nil,30-Oct-2025 12:00 PM,14-Nov-2025 11:00 AM,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 12:00 PM,13-Nov-2025 05:00 PM,AOC,cp,Internal,,Debaprasad Bal,02-Feb-2026 04:28 PM,techsummary_558143.pdf (168.07 KB),cp,Internal,,Debaprasad Bal,17-Feb-2026 12:33 PM,finsummary_558143.pdf (56.14 KB),Finance,k,Debaprasad Bal,20-Nov-2025 11:13 AM,finance_558143.pdf,BOQ Comparative Chart,1.0,3217037.0,Sri Jagannath Agency and Consultancy Service,INR,"1,251,934",Municipal Bodies||Anandapur Municipal Council,2025_ORULB_119926_53,AM-ANDP-03/2025-26,Const. Of Road from Gagan Pattnayak house to Tarini Mandir in Ward-13,1,3210306,ASHIS PATTANAYAK,10-Nov-2025 11:48 PM,Rejected-Finance,k,17-Feb-2026 12:33 PM,17-Feb-2026,"INR 1,251,934",60.0,Chittaranjan Sethy,17-Feb-2026 05:32 PM,commite.pdf (56.00 KB),AOC
,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,refer dtcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3190472,BIJAY KUMAR MISHRA,06-Nov-2025 06:20 PM,Rejected-Finance,k,17-Feb-2026 12:33 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3210443,LIMA MANGAL,10-Nov-2025 11:09 PM,Rejected-Finance,k,17-Feb-2026 12:33 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3182440,SANJAYA KUMAR JENA,04-Nov-2025 08:42 PM,Rejected-Finance,k,17-Feb-2026 12:33 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3217037,Sri Jagannath Agency and Consultancy Service,12-Nov-2025 01:24 PM,Accepted-AOC,k,17-Feb-2026 05:32 PM,,,,,,,AOC
