EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,32,700",Yes,fixed,,Nil,Nil,Construction of Road from Solondi to Kholkhali via Burjhula road in the District of Ganjam under MMSY-TRIP for the year 2023-24 (Balance Work),Construction of Road from Solondi to Kholkhali via Burjhula road in the District of Ganjam under MMSY-TRIP for the year 2023-24 (Balance Work),Please refer Tender documents. ,NA ,"1,32,67,000",Civil Works - Roads,NA ,Tender,90.0,180.0,Ganjam,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM,",No ,No,"10,000",0.0,Nil,Nil,No,"Chief Construction Engineer, R.W.Circle, BAM,","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,RC,Annual Turnover,experience,machinery and other papers as per DTCN",CE RW I||RWCIRCLE-BERHAMPUR,Online Tender/17-2025-26/BPR,2025_CERWI_117258_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,22-Aug-2025 06:55 PM,03-Sep-2025 11:00 AM,22-Aug-2025 06:55 PM,02-Sep-2025 05:30 PM,22-Aug-2025 06:55 PM ,30-Aug-2025 05:30 PM ,22-Aug-2025 06:55 PM,02-Sep-2025 05:30 PM,24-Sep-2025 11:00 AM,AOC,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,,Swagatika Rauto,13-Oct-2025 01:11 PM,finsummary_550296.pdf (904.36 KB),CE RW I||RWCIRCLE-BERHAMPUR,2025_CERWI_117258_1,Online Tender/17-2025-26/BPR,Construction of Road from Solondi to Kholkhali via Burjhula road in the District of Ganjam under MMSY-TRIP for the year 2023-24 (Balance Work),Technical,Documents to be verified,Swagatika Rauto,03-Sep-2025 06:01 PM,technical_550296.pdf,1.0,3059703.0,shivangi kumari,INR,"11,277,527",1,3060654,AKASH KUMAR PANDA,02-Sep-2025 11:19 AM,Rejected-AOC,1st Lowest,14-Feb-2026 04:03 PM,19-Dec-2025,"INR 11,277,527",180.0,Lopamudra Dalai,14-Feb-2026 04:02 PM,Solondi.pdf (333.00 KB),Finance,Documents to be verified,Swagatika Rauto,25-Sep-2025 01:17 PM,finance_550296.pdf,BOQ Comparative Chart,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,"Junior Engineer,R.W.Circle,BAM P.A. to CCE,R.W.Circle, BAM SE,R.W.Divn-II,Gm,BAM",Swagatika Rauto,18-Sep-2025 01:22 PM,24-Sep-2025 11:00 AM,techsummary_550296.pdf (297.07 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3061376,ALLAPA AKHIL KUMAR,02-Sep-2025 04:00 PM,Rejected-AOC,1st Lowest,14-Feb-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3061253,D.HARISH KUMAR,02-Sep-2025 02:52 PM,Rejected-AOC,1st Lowest,14-Feb-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3061124,Sagar Kumar Panigrahi,02-Sep-2025 01:55 PM,Rejected-AOC,1st Lowest,14-Feb-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3055439,Sanjeev Kumar Devata,29-Aug-2025 08:30 PM,Rejected-AOC,1st Lowest,14-Feb-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3059703,shivangi kumari,01-Sep-2025 05:29 PM,Accepted-AOC,Successful bidders after lottery system,14-Feb-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3056827,Tusar Ranjan Acharya,30-Aug-2025 07:24 PM,Rejected-AOC,1st Lowest,14-Feb-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,AOC
