EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"23,725",Yes,fixed,,Nil,Nil,Forest Environment and Climate Change Department||RCCF Sambalpur||DFO Jharsuguda,DFO/JSG-07 OF 2025-26,2025_DFOJH_120696_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,03-Nov-2025 05:00 PM,17-Nov-2025 11:00 AM,03-Nov-2025 05:00 PM,15-Nov-2025 05:00 PM,NA ,NA ,03-Nov-2025 05:00 PM,15-Nov-2025 05:00 PM,20-Nov-2025 05:45 PM,"6,000",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,Detailed Tender Call Notice,Construction of Watch Tower at Bhaunra of Bagdihi Forest Range Office during the year 2025-26,Construction of Watch Tower at Bhaunra of Bagdihi Forest Range during the year 2025-26,Please refer Tender documents. ,NA ,"23,72,511",Civil Works - Buildings,NA ,Tender,90.0,120.0,Range Office Campus of Bagdihi,768220.0,NA ,NA ,NA ,"Office of the DFO Jharsuguda at BTM, Jharsuguda",No ,No,Divisional Forest Officer,"Divisiona Forest Office, At BTM, Ekatali, Jharsuguda",1.0,ICICI BANK,AOC,22-Dec-2025,"INR 2,016,871",90.0,Manu Ashok Bhat,03-Feb-2026 11:27 AM,watchtower.pdf (2630.00 KB),Work order for the work Construction of Watch Tower at Bhaunra of Bagdihi Forest Range Office during the year 2025-26,1.0,3226318.0,BHESAJA KUMAR PATTA,15-Nov-2025 03:10 PM,Accepted-AOC,L1 bidder in Financial Evaluation,03-Feb-2026 11:28 AM,ACF JHARSUGUDA FOREST DIVISION,Internal,"KULAMANI PRADHN UDAYANTA SAHU, BIRENDRA KUMAR PATEL ALOK KUMAR NAIK SURESH KUMAR TAREI",Manu Ashok Bhat,20-Nov-2025 05:44 PM,20-Nov-2025 05:45 PM,techsummary_561516.pdf (4162.87 KB),Finance,BHESAJA KUMAR PATTA selected as L1 bidder,Manu Ashok Bhat,27-Nov-2025 01:22 PM,finance_561516.pdf,BOQ Comparative Chart,Technical,All bidders are accepted.,Manu Ashok Bhat,20-Nov-2025 05:09 PM,,Forest Environment and Climate Change Department||RCCF Sambalpur||DFO Jharsuguda,2025_DFOJH_120696_7,DFO/JSG-07 OF 2025-26,Construction of Watch Tower at Bhaunra of Bagdihi Forest Range Office during the year 2025-26,ACF JHARSUGUDA FOREST DIVISION,Internal,"Sri Kulamani Pradhan, Sri Udayanta Sahu, Sri Alok Kumar Naik, Sri Birendra Kumar Patel, Sri Suresh Kumar Tarei",Manu Ashok Bhat,09-Dec-2025 04:58 PM,finsummary_561516.pdf (1328.15 KB),1.0,3226318.0,BHESAJA KUMAR PATTA,INR,"2,016,871",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Notice Inviting Tender,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2.0,3226311.0,KALPIT KUMAR RAWAL,15-Nov-2025 03:44 PM,Rejected-Finance,due to higher bid amount,09-Dec-2025 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender paper cost,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,3227926.0,YASH RAWAL,15-Nov-2025 04:28 PM,Rejected-Finance,due to higher bid amount,09-Dec-2025 04:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"RC Book , Affidavit, EMD, GSTIN, PAN, Experience Certificate as contractor,",,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Check List,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
