EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"2,121",Yes,fixed,,Nil,Nil,Municipal Bodies||Parlakhemundi Municipal Council,05/PKDM-2025-26,2025_ORULB_122577_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of road at Makatotama 2nd lane,Road work,Please refer Tender documents. ,NA ,"2,12,194",Civil Works - Others,NA ,Tender,90.0,60.0,Paralakhemundi Municipality,761200.0,NA ,NA ,NA ,Paralakhemundi Municipality,No ,No,"Executive Officer, Paralakhemundi Municipality","Executive Officer, Paralakhemundi Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,NIT AND DTCN,06-Dec-2025 10:00 AM,19-Dec-2025 11:00 AM,06-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,06-Dec-2025 10:00 AM,18-Dec-2025 05:00 PM,"2,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC,Municipal Bodies||Parlakhemundi Municipal Council,2025_ORULB_122577_7,05/PKDM-2025-26,Construction of road at Makatotama 2nd lane,"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,02-Feb-2026 12:20 PM,finsummary_569459.pdf (2567.05 KB),Finance,It will be finalized by the Tender Committee,LAXMAN KUMAR MURMU,24-Dec-2025 12:13 PM,,BOQ Comparative Chart,1.0,3313555.0,SHRIRAM UTTAM,INR,"212,194",02-Feb-2026,"INR 212,194",60.0,LAXMAN KUMAR MURMU,02-Feb-2026 12:22 PM,7.pdf (502.00 KB),1,3313267,SASMITA KUMARI DAS,18-Dec-2025 02:02 PM,Rejected-AOC,L2,02-Feb-2026 12:22 PM,"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,02-Feb-2026 12:17 PM,techsummary_569459.pdf (2567.05 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3313555,SHRIRAM UTTAM,18-Dec-2025 12:27 PM,Accepted-AOC,L1,02-Feb-2026 12:22 PM,,,,,,,AOC
