Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Tender Stage
BDO,Internal,"AO,AE",Muktikanta Lenka,17-Feb-2026 03:40 PM,techsummary_555472.pdf (342.46 KB),1,3168161,Gopabandhu Barik,30-Oct-2025 04:35 PM,Rejected-AOC,Not Qualify,18-Feb-2026 08:12 PM,18-Feb-2026,"INR 1,238,000.25",180.0,Muktikanta Lenka,18-Feb-2026 08:12 PM,DSB.pdf (342.00 KB),AWARD OF CONTRACT,1.0,3167431.0,MAHENDRA KUMAR BEHURA,INR,"1,238,000.25",Finance,All bidders are admitted,Akash Pattnaik,03-Nov-2025 01:01 PM,finance_555472.pdf,BOQ Comparative Chart,BDO,Internal,"AO,AE",Muktikanta Lenka,18-Feb-2026 08:10 PM,finsummary_555472.pdf (342.46 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,2025_PRDAS_119344_6,"Tender Call Notice No. BDO, Dasarathpur- 02/2025-26",Construction of Additional Classroom Building at Solapt primary School of Nizampur GP,AOC,17-Oct-2025 11:30 AM,03-Nov-2025 11:30 AM,17-Oct-2025 11:30 AM,31-Oct-2025 05:00 PM,17-Oct-2025 11:30 AM ,30-Oct-2025 05:00 PM ,17-Oct-2025 11:30 AM,31-Oct-2025 05:00 PM,1.0,Cost of tender paper changed,Other,,"14,563",Yes,percentage,1.0%,Nil,Nil,"BDO, Dasarathpur","BDO, Dasarathpur",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||DASARATHAPUR Block,"Tender Call Notice No. BDO, Dasarathpur- 02/2025-26",2025_PRDAS_119344_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"License, GSTIN, PAN, Affidavit, Schedule AandE, Paper cost, EMD online etc as per DTCN",Construction of Additional Classroom Building at Solapt primary School of Nizampur GP,Construction of Additional Classroom Building at Solapt primary School of Nizampur GP,Please refer Tender Documents  ,NA ,"14,56,302",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dasarathpur,755006.0,NA ,NA ,NA ,Dasarathpur Block Office,No ,No,"7,080",Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,2,3169448,LAXMIDHAR SAHOO,31-Oct-2025 12:14 PM,Rejected-AOC,Not Qualify,18-Feb-2026 08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,3,3167431,MAHENDRA KUMAR BEHURA,30-Oct-2025 12:53 PM,Accepted-AOC,Qualify,18-Feb-2026 08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3169249,SUBHENDU KUMAR PATI,31-Oct-2025 11:15 AM,Rejected-AOC,Not Qualify,18-Feb-2026 08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
