S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",SE MID SNG 07/2025-26,2025_CEMIB_118652_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"25,171",Yes,percentage,1.0%,Nil,Nil,CC lining from RD 00m to RD 400m and RD 450m to RD 638m of Right Branch Canal of Jodaloi MIP in Gurundia Block of Sundargarh District under MIPSP Grant 2025-26,CC lining from RD 00m to RD 400m and RD 450m to RD 638m of Right Branch Canal of Jodaloi MIP in Gurundia Block of Sundargarh District under MIPSP Grant 2025-26,B and C class contractor ,NA ,"25,17,136",Civil Works - Others,Impvt. to MIP ,Tender,90.0,90.0,Gurundia Block,770043.0,NA ,NA ,NA ,"O/o the Superintending Engineer, MID, Sundargarh",No ,No,"6,000",0.0,Nil,Nil,No,26-Sep-2025 10:00 AM,08-Oct-2025 11:00 AM,26-Sep-2025 10:00 AM,06-Oct-2025 05:30 PM,26-Sep-2025 10:00 AM ,06-Oct-2025 05:30 PM ,26-Sep-2025 10:00 AM,06-Oct-2025 05:30 PM,"S.E. M.I. Division, Sundargarh","O/o the Superintending Engineer, MI Division, Sundargarh, At/PO- Mahesdihi",1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, PAN, GSTIN, CDMS License, No Relation Certificate",AOC,1,3110387,AJAY KUMAR PANY,05-Oct-2025 11:50 AM,Rejected-AOC,Rejected,06-Feb-2026 12:15 PM,28-Nov-2025,"INR 2,139,817.28",90.0,DHIRENDRA KUMAR NAIK,06-Feb-2026 12:15 PM,jodaloimipsp.pdf (659.00 KB),The tender of Sri Sanjay Jha C class Gen. contractor decided in Transparent Lottery Amounting to Rs 2139817.28 being 14.99 percent less than the Tendered value is accepted.,"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,03-Nov-2025 12:02 PM,techsummary_554045.pdf (601.15 KB),"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,03-Nov-2025 12:05 PM,finsummary_554045.pdf (601.15 KB),"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",2025_CEMIB_118652_4,SE MID SNG 07/2025-26,CC lining from RD 00m to RD 400m and RD 450m to RD 638m of Right Branch Canal of Jodaloi MIP in Gurundia Block of Sundargarh District under MIPSP Grant 2025-26,1.0,3112673.0,SANJAY JHA,INR,"2,139,817.28",Finance,All the 03 nos bidders have submitted the required bid cost and fulfilled the required criteria. Hence all the valid tenders have been taken into CS.,DHIRENDRA KUMAR NAIK,03-Nov-2025 12:00 PM,finance_554045.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,2,3112777,RANJIT BISWAL,06-Oct-2025 05:27 PM,Rejected-AOC,Rejected,06-Feb-2026 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3112673,SANJAY JHA,06-Oct-2025 05:18 PM,Accepted-AOC,Accepted,06-Feb-2026 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
