Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
MANAGING DIRECTOR,"OSCSC Ltd, C/2, Nayapalli, Bhubaneswar, Pin-751012","2,00,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,Odisha State Civil Supplies Corp. Ltd.,No.14719/P-II/25/2025/PDS Dt.25.10.25,2025_OSCSC_120252_8,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Jagatsinghpur in the State of Odisha,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Jagatsinghpur in the State of Odisha,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,180.0,519.0,"OSCSC Ltd, C/2, Nayapalli, Bhubaneswar",751012.0,"CONFERENCE HALL, OSCSC LTD ","OSCSC Ltd, C/2, Nayapalli, Bhubaneswar, Pin-751012 ",01-Nov-2025 03:30 PM ,"CONFERENCE HALL, OSCSC LTD.",No ,No,590.0,0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,28-Oct-2025 06:00 PM,10-Nov-2025 11:00 AM,28-Oct-2025 06:00 PM,08-Nov-2025 05:00 PM,NA ,NA ,28-Oct-2025 06:00 PM,08-Nov-2025 05:00 PM,17-Nov-2025 12:30 PM,AOC,Managing Director,Internal,,Pravta Kumar Mahapatra,03-Feb-2026 07:17 PM,finsummary_559378.pdf (3754.79 KB),Technical,All bidders are admitted for technical evaluation,Himanshu Sekhar Biswal,15-Nov-2025 05:09 PM,,Odisha State Civil Supplies Corp. Ltd.,2025_OSCSC_120252_8,No.14719/P-II/25/2025/PDS Dt.25.10.25,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Bargarh to recipient district Jagatsinghpur in the State of Odisha,1.0,3192711.0,MAA DULANA ROAD LINES,INR,15.14,1,3197462,BIBHU KALYAN SAHOO,08-Nov-2025 03:54 PM,Rejected-Finance,Being the 5th lowest bidder.,03-Feb-2026 07:17 PM,03-Feb-2026,INR 15.14,519.0,Pravta Kumar Mahapatra,03-Feb-2026 07:37 PM,AOC_SLTC.pdf (825.00 KB),Finance,All bidders are admitted for financial evaluation,Pravta Kumar Mahapatra,03-Feb-2026 06:37 PM,,BOQ Comparative Chart,Managing Director,Internal,,Himanshu Sekhar Biswal,15-Nov-2025 06:28 PM,17-Nov-2025 12:30 PM,techsummary_559378.pdf (705.15 KB),AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3192711,MAA DULANA ROAD LINES,08-Nov-2025 01:13 PM,Accepted-AOC,Being the lowest bidder,03-Feb-2026 07:37 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3196032,MAA TARINI ENTERPRISERS,08-Nov-2025 10:01 AM,Rejected-Finance,Being the 3rd lowest bidder.,03-Feb-2026 07:17 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3188588,M/S SRIRAM CATTLE FEEDS,08-Nov-2025 04:01 PM,Rejected-Finance,Being the 2nd lowest bidder.,03-Feb-2026 07:17 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3188168,S PRATIVA KUMARI PATRA,08-Nov-2025 03:58 PM,Rejected-Finance,Being the 4th lowest bidder.,03-Feb-2026 07:17 PM,,,,,,,,,,,,,,,,,,,,AOC
