S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"60,800",Yes,fixed,,Nil,Nil,Superintending Engineer,"Office of the Superintending Engineer, Nabarangpur R and B Division",26-Aug-2025 01:00 PM,10-Sep-2025 11:00 AM,26-Aug-2025 01:00 PM,09-Sep-2025 04:00 PM,NA ,NA ,26-Aug-2025 01:00 PM,09-Sep-2025 04:00 PM,04-Oct-2025 11:30 AM,Construction of Record Room and Extension of Office Room of Nabarangpur (R and B) Division Office for the year 2025-26,"Civil, E.I. and P.H. Works",Please refer Tender documents. ,NA ,"60,76,499",Civil Works - Buildings,Construction Work ,Tender,90.0,150.0,Nabarangpur,764059.0,NA ,NA ,NA ,"O/o the SE, Nabarangpur R and B Division",No ,No,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE,S.E. (R and B) - 09/2025-26/NGP,2025_EICCL_117347_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Registration Certificate, GST Registration Certificate, GSTIN, PAN and Other Documents",AOC,06-Dec-2025,"INR 5,165,631.743",150.0,Kshirdhar Kandhapani,22-Feb-2026 12:11 PM,AwardingRecordRoom.pdf (657.00 KB),Agreement Drawn,1,3070614,ASWINI KUMAR SAHU,09-Sep-2025 12:19 AM,Accepted-AOC,Agreement Drawn and Work Order Issued,22-Feb-2026 12:12 PM,Finance,Document Uploaded,Kshirdhar Kandhapani,04-Oct-2025 05:51 PM,finance_550533.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"Superintending Engineer, DAO, Estimator",Kshirdhar Kandhapani,04-Oct-2025 10:29 AM,04-Oct-2025 11:30 AM,techsummary_550533.pdf (204.29 KB),Superintending Engineer,Internal,"Superintending Engineer, DAO, Estimator",Kshirdhar Kandhapani,20-Nov-2025 01:10 PM,finsummary_550533.pdf (536.93 KB),EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE,2025_EICCL_117347_3,S.E. (R and B) - 09/2025-26/NGP,Construction of Record Room and Extension of Office Room of Nabarangpur (R and B) Division Office for the year 2025-26,Technical,Opening Form Uploaded,Kshirdhar Kandhapani,04-Oct-2025 09:54 AM,technical_550533.pdf,1.0,3070614.0,ASWINI KUMAR SAHU,INR,"5,165,631.743",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinaries work in hand and other Documents as per Technical Bid,AOC,,,,,,,,2,3071751,DHANANJAYA BISSOYI,09-Sep-2025 01:51 PM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,3,3072205,KHIRASINDHU HARIJAN,09-Sep-2025 03:56 PM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3072036,NIHAR RANJAN JENA,09-Sep-2025 03:01 PM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3067056,NILAKANTHA PANIGRAHI,07-Sep-2025 11:39 AM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3064408,PRABHATKUMAR BISOI,05-Sep-2025 02:26 PM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3071989,SRIKANT KUMAR BISSOYI,09-Sep-2025 02:44 PM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3070438,SULBHA PADHI,09-Sep-2025 08:26 AM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3067165,TAPAN PANIGRAHI,07-Sep-2025 12:39 PM,Rejected-Finance,1st Lowest and Not Qualified in Lottery System,20-Nov-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
